Prevalence,FailureToTreat,UnnecessaryUse,Total,UnnecessaryUsePercentage,FailureToTreatPercentage,Sample
0.0,0.0,19225.0,23002.0,0.8357968872271976,0.0,Top 5 sites
0.002,0.0,16119.0,23002.0,0.7007651508564473,0.0,Top 5 sites
0.004,2.0,15565.0,23002.0,0.6766802886705504,8.694896095991653e-05,Top 5 sites
0.006,3.0,15331.0,23002.0,0.6665072602382401,0.0001304234414398748,Top 5 sites
0.008,5.0,15048.0,23002.0,0.6542039822624119,0.00021737240239979132,Top 5 sites
0.01,7.0,14838.0,23002.0,0.6450743413616207,0.00030432136335970786,Top 5 sites
0.012,20.0,13649.0,23002.0,0.5933831840709504,0.0008694896095991653,Top 5 sites
0.014,20.0,13649.0,23002.0,0.5933831840709504,0.0008694896095991653,Top 5 sites
0.016,26.0,13257.0,23002.0,0.5763411877228067,0.0011303364924789149,Top 5 sites
0.018000000000000002,26.0,13257.0,23002.0,0.5763411877228067,0.0011303364924789149,Top 5 sites
0.02,26.0,13257.0,23002.0,0.5763411877228067,0.0011303364924789149,Top 5 sites
0.022,38.0,12691.0,23002.0,0.5517346317711503,0.001652030258238414,Top 5 sites
0.024,38.0,12691.0,23002.0,0.5517346317711503,0.001652030258238414,Top 5 sites
0.026000000000000002,38.0,12691.0,23002.0,0.5517346317711503,0.001652030258238414,Top 5 sites
0.028,38.0,12691.0,23002.0,0.5517346317711503,0.001652030258238414,Top 5 sites
0.03,46.0,12416.0,23002.0,0.5397791496391618,0.00199982610207808,Top 5 sites
0.032,55.0,12131.0,23002.0,0.5273889227023737,0.0023910964263977046,Top 5 sites
0.034,65.0,11841.0,23002.0,0.5147813233631858,0.0028258412311972874,Top 5 sites
0.036000000000000004,65.0,11841.0,23002.0,0.5147813233631858,0.0028258412311972874,Top 5 sites
0.038,65.0,11841.0,23002.0,0.5147813233631858,0.0028258412311972874,Top 5 sites
0.04,65.0,11841.0,23002.0,0.5147813233631858,0.0028258412311972874,Top 5 sites
0.042,87.0,11324.0,23002.0,0.4923050169550474,0.003782279801756369,Top 5 sites
0.044,87.0,11324.0,23002.0,0.4923050169550474,0.003782279801756369,Top 5 sites
0.046,99.0,11069.0,23002.0,0.481219024432658,0.0043039735675158685,Top 5 sites
0.048,112.0,10803.0,23002.0,0.46965481262498915,0.004869141813755326,Top 5 sites
0.05,112.0,10803.0,23002.0,0.46965481262498915,0.004869141813755326,Top 5 sites
0.052000000000000005,112.0,10803.0,23002.0,0.46965481262498915,0.004869141813755326,Top 5 sites
0.054,132.0,10448.0,23002.0,0.45422137205460394,0.005738631423354491,Top 5 sites
0.056,132.0,10448.0,23002.0,0.45422137205460394,0.005738631423354491,Top 5 sites
0.058,132.0,10448.0,23002.0,0.45422137205460394,0.005738631423354491,Top 5 sites
0.06,132.0,10448.0,23002.0,0.45422137205460394,0.005738631423354491,Top 5 sites
0.062,150.0,10170.0,23002.0,0.4421354664811756,0.0065211720719937395,Top 5 sites
0.064,156.0,10080.0,23002.0,0.4382227632379793,0.006782018954873489,Top 5 sites
0.066,156.0,10080.0,23002.0,0.4382227632379793,0.006782018954873489,Top 5 sites
0.068,176.0,9800.0,23002.0,0.426049908703591,0.007651508564472655,Top 5 sites
0.07,176.0,9800.0,23002.0,0.426049908703591,0.007651508564472655,Top 5 sites
0.07200000000000001,197.0,9526.0,23002.0,0.4141379010520824,0.008564472654551777,Top 5 sites
0.074,215.0,9297.0,23002.0,0.404182245022172,0.009347013303191027,Top 5 sites
0.076,215.0,9297.0,23002.0,0.404182245022172,0.009347013303191027,Top 5 sites
0.078,261.0,8747.0,23002.0,0.38027128075819494,0.011346839405269107,Top 5 sites
0.08,261.0,8747.0,23002.0,0.38027128075819494,0.011346839405269107,Top 5 sites
0.082,261.0,8747.0,23002.0,0.38027128075819494,0.011346839405269107,Top 5 sites
0.084,281.0,8527.0,23002.0,0.3707068950526041,0.012216329014868273,Top 5 sites
0.08600000000000001,304.0,8282.0,23002.0,0.36005564733501433,0.013216242065907312,Top 5 sites
0.088,304.0,8282.0,23002.0,0.36005564733501433,0.013216242065907312,Top 5 sites
0.09,304.0,8282.0,23002.0,0.36005564733501433,0.013216242065907312,Top 5 sites
0.092,315.0,8173.0,23002.0,0.3553169289626989,0.013694461351186854,Top 5 sites
0.094,341.0,7921.0,23002.0,0.34436135988174943,0.014824797843665768,Top 5 sites
0.096,352.0,7817.0,23002.0,0.33984001391183377,0.01530301712894531,Top 5 sites
0.098,375.0,7605.0,23002.0,0.3306234240500826,0.01630293017998435,Top 5 sites
0.1,375.0,7605.0,23002.0,0.3306234240500826,0.01630293017998435,Top 5 sites
0.10200000000000001,375.0,7605.0,23002.0,0.3306234240500826,0.01630293017998435,Top 5 sites
0.10400000000000001,375.0,7605.0,23002.0,0.3306234240500826,0.01630293017998435,Top 5 sites
0.106,375.0,7605.0,23002.0,0.3306234240500826,0.01630293017998435,Top 5 sites
0.108,434.0,7112.0,23002.0,0.3091905051734632,0.018867924528301886,Top 5 sites
0.11,448.0,6997.0,23002.0,0.30419093991826796,0.019476567255021303,Top 5 sites
0.112,448.0,6997.0,23002.0,0.30419093991826796,0.019476567255021303,Top 5 sites
0.114,476.0,6777.0,23002.0,0.29462655421267714,0.020693852708460133,Top 5 sites
0.116,476.0,6777.0,23002.0,0.29462655421267714,0.020693852708460133,Top 5 sites
0.11800000000000001,509.0,6527.0,23002.0,0.28375793409268757,0.022128510564298758,Top 5 sites
0.12,534.0,6343.0,23002.0,0.27575862968437526,0.023215372576297712,Top 5 sites
0.122,534.0,6343.0,23002.0,0.27575862968437526,0.023215372576297712,Top 5 sites
0.124,534.0,6343.0,23002.0,0.27575862968437526,0.023215372576297712,Top 5 sites
0.126,534.0,6343.0,23002.0,0.27575862968437526,0.023215372576297712,Top 5 sites
0.128,565.0,6131.0,23002.0,0.26654203982262414,0.024563081471176418,Top 5 sites
0.13,565.0,6131.0,23002.0,0.26654203982262414,0.024563081471176418,Top 5 sites
0.132,620.0,5763.0,23002.0,0.25054343100599946,0.026954177897574125,Top 5 sites
0.134,620.0,5763.0,23002.0,0.25054343100599946,0.026954177897574125,Top 5 sites
0.136,620.0,5763.0,23002.0,0.25054343100599946,0.026954177897574125,Top 5 sites
0.138,620.0,5763.0,23002.0,0.25054343100599946,0.026954177897574125,Top 5 sites
