FailureToTreatPercentage,UnnecessaryUsePercentage
0.0,0.8382854556329717
0.001547309203187895,0.7562279538951486
0.0020866001713574418,0.7370269483826121
0.0021629835593850533,0.7309915291226823
0.0021629835593850533,0.7309915291226823
0.0022044488271714706,0.723081119966375
0.002970060945052458,0.7144351670735059
0.003144004914402108,0.710387898284809
0.003351088766388076,0.7075323720073069
0.0034354742236376275,0.7037313891268853
0.0034354742236376275,0.7037313891268853
0.0038048626715595146,0.6925634103364102
0.004233175447388415,0.6852146817762977
0.004233175447388415,0.6852146817762977
0.00432014743206324,0.6831910473819492
0.0046393410821384115,0.6771203866858501
0.005811927124589793,0.664571687224171
0.0064760180410287915,0.6553765822273234
0.0064760180410287915,0.6553765822273234
0.0064760180410287915,0.6553765822273234
0.0064760180410287915,0.6553765822273234
0.008299115730936484,0.6434931052878321
0.008299115730936484,0.6434931052878321
0.008299115730936484,0.6434931052878321
0.009219919494333888,0.6364700366963578
0.009219919494333888,0.6364700366963578
0.009219919494333888,0.6364700366963578
0.009613960781777914,0.6348098094052603
0.009613960781777914,0.6348098094052603
0.0096600333015406,0.6260204658982524
0.0096600333015406,0.6260204658982524
0.010205143956417013,0.6226288818118624
0.010486913787807757,0.6199052684330494
0.010624969689131736,0.618001584248048
0.010662474336798202,0.6163122585234162
0.010858161302316559,0.6117590811361322
0.011046007856577054,0.6099433388835901
0.011454840847734364,0.6073996508187975
0.012881957354629074,0.5976038248274301
0.013809874068445981,0.5913198564477279
0.013809874068445981,0.5913198564477279
0.013809874068445981,0.5913198564477279
0.013809874068445981,0.5913198564477279
0.01488716274107244,0.5848108601820269
0.01488716274107244,0.5848108601820269
0.01488716274107244,0.5848108601820269
0.01488716274107244,0.5848108601820269
0.01674243036583197,0.5704524806414588
0.01674243036583197,0.5704524806414588
0.017092258200100227,0.5671656509157923
0.017092258200100227,0.5671656509157923
0.01735462907580142,0.5647005286215425
0.017763462066958727,0.56215684055675
0.017763462066958727,0.56215684055675
0.01870608965550688,0.5564614688242616
0.01904993614510419,0.5540462988409124
0.01904993614510419,0.5540462988409124
0.01904993614510419,0.5540462988409124
0.019454323542249307,0.5455396951130798
0.021222861669280134,0.5366401008745696
0.02178349148870819,0.5332895779110558
0.02178349148870819,0.5332895779110558
0.02178349148870819,0.5332895779110558
0.02178349148870819,0.5332895779110558
0.02178349148870819,0.5332895779110558
0.02178349148870819,0.5332895779110558
0.022816485879176836,0.5301235066845568
0.022816485879176836,0.5301235066845568
0.022816485879176836,0.5301235066845568
0.022816485879176836,0.5301235066845568
0.022816485879176836,0.5301235066845568
0.022816485879176836,0.5301235066845568
0.023196786239674097,0.5251724082186908
0.023196786239674097,0.5251724082186908
0.023196786239674097,0.5251724082186908
0.023196786239674097,0.5251724082186908
0.023196786239674097,0.5251724082186908
0.023196786239674097,0.5251724082186908
0.023196786239674097,0.5251724082186908
0.023196786239674097,0.5251724082186908
0.023196786239674097,0.5251724082186908
0.023930066764739168,0.5168036987342182
0.023930066764739168,0.5168036987342182
0.02765620200779191,0.4965080263179166
0.028726539387962945,0.489161156824391
0.02946887275901647,0.48658238898139317
0.02946887275901647,0.48658238898139317
0.02946887275901647,0.48658238898139317
0.02946887275901647,0.48658238898139317
0.02946887275901647,0.48658238898139317
0.03238696066861734,0.47381060152928434
0.03547963917942418,0.45507606007209944
0.03547963917942418,0.45507606007209944
0.03547963917942418,0.45507606007209944
0.03547963917942418,0.45507606007209944
0.03547963917942418,0.45507606007209944
0.03547963917942418,0.45507606007209944
0.039005399376000255,0.43529009521654083
0.039005399376000255,0.43529009521654083
0.039005399376000255,0.43529009521654083
0.039005399376000255,0.43529009521654083
0.039005399376000255,0.43529009521654083
0.039107971354208765,0.4311881860359851
0.039349569181525726,0.4278567387122327
0.03990631920981587,0.4259226628299843
0.03990631920981587,0.4259226628299843
0.04022155223977109,0.42459448099710634
0.04022155223977109,0.42459448099710634
0.04022155223977109,0.42459448099710634
0.04022155223977109,0.42459448099710634
0.04022155223977109,0.42459448099710634
0.04022155223977109,0.42459448099710634
0.04022155223977109,0.42459448099710634
0.04113200989346741,0.42210753487770575
0.04113200989346741,0.42210753487770575
0.046157794338738095,0.4006959375353627
0.04658044908582421,0.396610517467143
0.04658044908582421,0.396610517467143
0.047319549297596145,0.3948951648102944
0.047319549297596145,0.3948951648102944
0.047319549297596145,0.3948951648102944
0.0493454469034417,0.3903150713719911
0.05214900014549217,0.3722497938860958
0.05214900014549217,0.3722497938860958
0.05404492474821772,0.36747571089089703
0.05472776798848995,0.3656105013013466
0.05472776798848995,0.3656105013013466
0.05472776798848995,0.3656105013013466
0.05603267107454049,0.3629074993129537
0.05603267107454049,0.3629074993129537
0.05603267107454049,0.3629074993129537
0.056361402544496356,0.359729950371005
0.056361402544496356,0.359729950371005
0.056361402544496356,0.359729950371005
0.056361402544496356,0.359729950371005
0.056361402544496356,0.359729950371005
0.056361402544496356,0.359729950371005
0.056974652031232316,0.3559144182738163
0.057713752243004256,0.3541990656169676
0.057713752243004256,0.3541990656169676
0.057713752243004256,0.3541990656169676
0.057713752243004256,0.3541990656169676
0.058220549960393796,0.3531632422121276
0.05886871756737096,0.34944009764141026
0.06070806188266865,0.3446171939410595
0.06070806188266865,0.3446171939410595
0.06300231170888633,0.34003839376646894
0.06300231170888633,0.34003839376646894
0.06394267608593737,0.3383240110574047
0.06394267608593737,0.3383240110574047
0.06394267608593737,0.3383240110574047
0.06394267608593737,0.3383240110574047
0.07026414911330607,0.30488732439903654
0.07026414911330607,0.30488732439903654
0.07026414911330607,0.30488732439903654
0.07026414911330607,0.30488732439903654
0.07026414911330607,0.30488732439903654
0.07045199566756656,0.30307158214649443
0.0714841817682148,0.2887139300667647
0.07253075542766614,0.2867843806075106
0.07474951098465865,0.27194854427003345
0.07474951098465865,0.27194854427003345
0.07474951098465865,0.27194854427003345
0.07474951098465865,0.27194854427003345
0.07474951098465865,0.27194854427003345
0.07552902568745049,0.2703031895116313
0.07552902568745049,0.2703031895116313
0.07599662134855073,0.26928231946846864
0.07599662134855073,0.26928231946846864
0.07599662134855073,0.26928231946846864
0.07964879807303707,0.26213251103315605
0.07964879807303707,0.26213251103315605
0.07964879807303707,0.26213251103315605
0.08033018639163257,0.2578930309251685
0.08033018639163257,0.2578930309251685
0.08198039088895713,0.2546624581710018
0.082457362711974,0.25169482209541055
0.0832055157697344,0.25006143002635023
0.0832055157697344,0.25006143002635023
0.0853466755039687,0.24411443767277194
0.0853466755039687,0.24411443767277194
0.0853466755039687,0.24411443767277194
0.08740732957209137,0.23004461759808595
0.08740732957209137,0.23004461759808595
0.08740732957209137,0.23004461759808595
0.0883476939491424,0.22833023488902182
0.09156654650091337,0.21989015341340792
0.09156654650091337,0.21989015341340792
0.0925520134499426,0.21760301653760972
0.0925520134499426,0.21760301653760972
0.0925520134499426,0.21760301653760972
0.0925520134499426,0.21760301653760972
0.0925520134499426,0.21760301653760972
0.09794468064469194,0.20130336733539178
0.09898511130150826,0.19901041077288675
0.09898511130150826,0.19901041077288675
0.09898511130150826,0.19901041077288675
0.09898511130150826,0.19901041077288675
0.09898511130150826,0.19901041077288675
0.09898511130150826,0.19901041077288675
0.09898511130150826,0.19901041077288675
0.09898511130150826,0.19901041077288675
0.10078387946782197,0.19536243715546647
0.10176845729804879,0.19198653389159218
0.10356722546436249,0.18833856027417192
0.10356722546436249,0.18833856027417192
0.107164923454954,0.16446248726943533
0.107164923454954,0.16446248726943533
0.107164923454954,0.16446248726943533
0.107164923454954,0.16446248726943533
0.107164923454954,0.16446248726943533
0.107164923454954,0.16446248726943533
0.107164923454954,0.16446248726943533
0.107164923454954,0.16446248726943533
0.107164923454954,0.16446248726943533
0.107164923454954,0.16446248726943533
0.107164923454954,0.16446248726943533
0.107164923454954,0.16446248726943533
0.107164923454954,0.16446248726943533
0.107164923454954,0.16446248726943533
0.107164923454954,0.16446248726943533
0.107164923454954,0.16446248726943533
0.1120195121162644,0.14792326096445144
0.12071153752889635,0.11454719604261304
0.12071153752889635,0.11454719604261304
0.12071153752889635,0.11454719604261304
0.12191071630643883,0.11211521363099954
0.12191071630643883,0.11211521363099954
0.12191071630643883,0.11211521363099954
0.12191071630643883,0.11211521363099954
0.12191071630643883,0.11211521363099954
0.12191071630643883,0.11211521363099954
0.12191071630643883,0.11211521363099954
0.12191071630643883,0.11211521363099954
0.12321125462745922,0.10924901792786822
0.12321125462745922,0.10924901792786822
0.12321125462745922,0.10924901792786822
0.12321125462745922,0.10924901792786822
0.12321125462745922,0.10924901792786822
0.12321125462745922,0.10924901792786822
0.13449198984787986,0.07327244216686335
0.13449198984787986,0.07327244216686335
0.13449198984787986,0.07327244216686335
0.13449198984787986,0.07327244216686335
0.13449198984787986,0.07327244216686335
0.13449198984787986,0.07327244216686335
0.13449198984787986,0.07327244216686335
0.13449198984787986,0.07327244216686335
0.13572964322087328,0.0708495126012383
0.13572964322087328,0.0708495126012383
0.13572964322087328,0.0708495126012383
0.13572964322087328,0.0708495126012383
0.13572964322087328,0.0708495126012383
0.13572964322087328,0.0708495126012383
0.13572964322087328,0.0708495126012383
0.13572964322087328,0.0708495126012383
0.13572964322087328,0.0708495126012383
0.13572964322087328,0.0708495126012383
0.1479677169045733,0.027575777170662313
0.1479677169045733,0.027575777170662313
0.1479677169045733,0.027575777170662313
0.1479677169045733,0.027575777170662313
0.1479677169045733,0.027575777170662313
0.1479677169045733,0.027575777170662313
0.1479677169045733,0.027575777170662313
0.1479677169045733,0.027575777170662313
0.15161989362905964,0.020425968735349746
0.15161989362905964,0.020425968735349746
0.15161989362905964,0.020425968735349746
0.15161989362905964,0.020425968735349746
0.15618511453466755,0.01148870819120904
0.15618511453466755,0.01148870819120904
0.15618511453466755,0.01148870819120904
0.15618511453466755,0.01148870819120904
0.15618511453466755,0.01148870819120904
0.15618511453466755,0.01148870819120904
0.15618511453466755,0.01148870819120904
0.15618511453466755,0.01148870819120904
0.15618511453466755,0.01148870819120904
0.15618511453466755,0.01148870819120904
0.15795777493978239,0.007481126432693707
0.15795777493978239,0.007481126432693707
0.15795777493978239,0.007481126432693707
0.15795777493978239,0.007481126432693707
0.15795777493978239,0.007481126432693707
0.15795777493978239,0.007481126432693707
0.15795777493978239,0.007481126432693707
0.15795777493978239,0.007481126432693707
0.15795777493978239,0.007481126432693707
0.15795777493978239,0.007481126432693707
0.15795777493978239,0.007481126432693707
0.15851888973310269,0.0062560823808984955
0.15851888973310269,0.0062560823808984955
0.15851888973310269,0.0062560823808984955
0.15851888973310269,0.0062560823808984955
0.15851888973310269,0.0062560823808984955
0.15851888973310269,0.0062560823808984955
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16105991044148787,0.0014292180604277471
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
