FailureToTreatPercentage,UnnecessaryUsePercentage
0.0,0.8382854556329717
2.3036259881343053e-05,0.8330094246593059
7.98590342553226e-05,0.8198189430802308
0.00017370148240353062,0.8013732035758742
0.0002997946943856189,0.7754528847863691
0.00032590245558447437,0.7715005092225868
0.0003721366333112401,0.7658094214261466
0.0004460143228956175,0.7561667663557445
0.000498391503257408,0.7495975524984237
0.0005451106548764126,0.7465910376824714
0.0005919914644594966,0.7444793805266816
0.0006793675940445206,0.7410171519099888
0.0006793675940445206,0.7410171519099888
0.000707496079794371,0.7397501576165149
0.0008387623466270066,0.7338375175803036
0.0008980099904621801,0.7316422832570847
0.0009883767923826766,0.7285188089041206
0.0010757529219677007,0.7250565802874278
0.001216395350716953,0.7187216088200584
0.001360028451801678,0.7127253916164179
0.0014815144118074978,0.7086736772337089
0.001571881213727994,0.7055502028807449
0.001600009699477845,0.704283208587271
0.0017679723241565495,0.6995584312711165
0.0018332013126626683,0.6980407054753551
0.0019419162935061995,0.6955111624824197
0.0020199162611746068,0.6940234242389951
0.002206631209686545,0.690006143002635
0.0023281171696923645,0.6875065875620362
0.0024803181428733087,0.6839652273719264
0.002654262112222959,0.6799179585832296
0.0026760051083916645,0.6794120499846424
0.0027974910683974848,0.6769124945440437
0.0029752339999030053,0.6734311094586074
0.0030967199599088247,0.6709315540180087
0.003334195509141758,0.6670262209217737
0.0035592233951405616,0.6630989023424239
0.0038839942449764788,0.6571779369210624
0.004121793110137571,0.6532806058940495
0.004394105950629657,0.648907353820786
0.0046843628251345805,0.6434623094456748
0.004796876768133982,0.641498650156
0.0050036373041917916,0.638635121809276
0.005235616482646017,0.6358235664980035
0.005464443330800693,0.6324621316219143
0.005624242228293377,0.6300525388383259
0.0057959229861459126,0.6282008276887762
0.00601545450136601,0.6253672868943889
0.006257052328682972,0.6220358395706365
0.006429622205337946,0.6196562343393848
0.006743076997688291,0.6159148224187265
0.006996718343329184,0.613190319921111
0.007200164891123362,0.6109628348340581
0.007350668455681469,0.6090811361321716
0.007557348162757238,0.6068105691976915
0.007839037165165942,0.6036963093486801
0.008142388334761313,0.6006691023133255
0.008732763219580013,0.5951505035645581
0.009082348566902149,0.5917183433291842
0.009489322491472543,0.5877291097495918
0.009717664365734978,0.5855455956287687
0.010216702500848704,0.5812385424917959
0.01052191273703099,0.5786522575534684
0.011215748718860634,0.5726505439790491
0.011842254158651127,0.5671101214051311
0.012703163646357039,0.559796957597116
0.013744725908921902,0.5514280864546792
0.014637562844533537,0.544279005480205
0.01545724955139915,0.5378862412906772
0.01605667728220631,0.5328577894889992
0.01694223960943436,0.5257443540956045
0.017901517968282706,0.5187639632066474
0.018768732116587722,0.5120628364506378
0.019311094586074783,0.507837097269597
0.020322750125284922,0.5008183934431529
0.021381286474078144,0.49395164810294384
0.022332401105740477,0.48743561971580535
0.02357247934819509,0.4793043049515835
0.025200698362404825,0.46899642735899383
0.02644797038426098,0.46102984206016906
0.02733878659532162,0.4554092371360675
0.028800497906529367,0.4461254627459222
0.03018590665869154,0.4371919203349553
0.03117808241323009,0.43120410934544695
0.03228543946717535,0.42475791719879075
0.033707625406165634,0.41589550429201894
0.035090205143956416,0.4075062642461081
0.03621898187814223,0.40070612198709965
0.037635671446353804,0.3923464653486154
0.0387475549232933,0.385637659839312
0.04047778011283726,0.37539978014516884
0.04193973391099113,0.36657058795001535
0.04331568567225465,0.3582038991900936
0.0447879855801096,0.3495686965518356
0.046037844129391034,0.3418892157972162
0.04783329830744112,0.33107890525226724
0.04957556701530901,0.3205576391470926
0.05126497356892287,0.3106169676199098
0.05218674728010475,0.3050598942756915
0.05337218513070046,0.29784493768085485
0.054305113241403836,0.29226838455196497
0.0554770526519989,0.28554769718230166
0.056521120613007,0.27986865290418533
0.05740450055771998,0.2750087295300603
0.058788131072277275,0.26682099613637467
0.0595387898284809,0.26241460418047496
0.06075518517919785,0.2554013158958276
0.061453790070967844,0.25163508947768315
0.06209330897686675,0.2480006143002635
0.06258992224251927,0.24550930341583277
0.06326233854410837,0.24288203818361112
0.06458567063806397,0.23685340855817263
0.06517450977222393,0.2339031507137199
0.06615642024604342,0.22975290580190436
0.06684613394978904,0.22705313697279297
0.06774196155773614,0.22323057275416672
0.06945779918847701,0.2159288866616014
0.0702729594723484,0.21240264149113305
0.0709453757739375,0.20977537625891138
0.07136544399359834,0.20806382256421863
0.07304612101715191,0.20132640359527312
0.07355211044472106,0.1997376291242988
0.07423988425289772,0.19696713493590262
0.07483349229699801,0.19467191516190044
0.07569205774422477,0.191799333969188
0.07641345640892999,0.18920294540810553
0.07722764674501689,0.18628421086664834
0.07803302672206146,0.1837398761699995
0.07927439822822872,0.17956441261578748
0.08028823614995392,0.1760045425887906
0.08081524111285343,0.17442724583326596
0.08185526762475953,0.17126295284437187
0.08261926316299972,0.16908889571444735
0.08408711747684249,0.16506110671042207
0.08501632745437204,0.1626241129019221
0.0854715562812202,0.1613806398422218
0.08601496952747377,0.15983009747975235
0.08648895067815517,0.15863657673095266
0.08717179391842739,0.15677136714140222
0.08774082995198759,0.15521702581677688
0.0888882781810246,0.15213331932297647
0.08996128291760293,0.14940825102248664
0.09078606185033707,0.147307101634362
0.09163395787193457,0.145229473480011
0.09232617727412341,0.14338924004591086
0.09294645888229684,0.14193334842140998
0.09370366478604568,0.14019010976575763
0.09418702209864369,0.1390215651724082
0.09467975557315832,0.13787799673450912
0.09576714786853975,0.13522931182204692
0.09589720170064178,0.13494269225173378
0.09612481611406587,0.13432095572188366
0.09663129051552724,0.13317593236230782
0.09713776491698864,0.13203090900273204
0.09777429315055207,0.13059926607284308
0.09867779951179294,0.12859365654148952
0.09957443540956046,0.1265887744709743
0.10065810957176805,0.12417554438319404
0.10104140060460079,0.123316413133093
0.1016423640860667,0.12196495255338755
0.10275788486719797,0.11939119610727623
0.10401032994390468,0.11653009263001342
0.10505229635137975,0.1143279878433211
0.10619529898640456,0.11175132155385635
0.10722198871627411,0.10945981991302801
0.10858856431562101,0.10639236004461759
0.10971717939184274,0.10392861184306244
0.11075154787500606,0.10159701902714238
0.11132640359527311,0.10033778431594433
0.11215684055675001,0.09849706590795196
0.11345147836208151,0.09581855510111704
0.11563046605991044,0.09124282642784397
0.11784033042887858,0.0865793983090577
0.11976074621316218,0.08264229942288108
0.12158109571768053,0.07889385538078533
0.1235901808952618,0.07460240223734622
0.1259051229408817,0.06983478556071064
0.12809445674841172,0.06531919365007517
0.1297313244636997,0.06198960539290968
0.13194959504679998,0.0575501543833557
0.1345842965453693,0.05215506231914516
0.13615658190400748,0.049059554793966925
0.13741969640634347,0.046522009731809436
0.13923859098918506,0.04297248581451365
0.14087117476842498,0.03961856803375418
0.14202015874812074,0.03734557622981296
0.14333726701045926,0.03464346336022244
0.14471394623256115,0.03198330073231057
0.14589574677896505,0.029734476793999258
0.14735099177160962,0.02685211529445998
0.14822588467320844,0.02519027142372169
0.14842431982411614,0.02478944050178632
0.14972114001196268,0.022369986582388982
0.15102935708627685,0.019958049758321342
0.15220598457783022,0.017741880728754104
0.1527810827850434,0.016688032460919187
0.15369994665287184,0.014940105724308508
0.15404371231348712,0.014246027255532746
0.15454420537027758,0.013266218335246287
0.1554744661245736,0.011525808693965309
0.15630110412389464,0.00996354612910005
0.15718965712345817,0.008338236958243747
0.15801500185906658,0.006794484230265604
0.15869501608496742,0.0055439790491278555
0.1591019900095378,0.004768344137473932
0.15941544480188816,0.004196883234452545
0.15957217219806333,0.003911152782941851
0.15988562699041367,0.0033396918799204643
0.15999054300910134,0.0031430349666176304
0.1601472704052765,0.0028573045151069365
0.1601472704052765,0.0028573045151069365
0.16046072519762686,0.0022858436120855494
0.16046072519762686,0.0022858436120855494
0.1607741799899772,0.001714382709064162
0.16093090738615237,0.0014286522575534682
0.16108763478232752,0.0011429218060427747
0.16108763478232752,0.0011429218060427747
0.16124436217850271,0.000857191354532081
0.16124436217850271,0.000857191354532081
0.1614010895746779,0.0005714609030213874
0.16155781697085306,0.0002857304515106937
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
0.16171454436702823,0.0
