,Prevalence,FailureToTreat,UnnecessaryUse,Total,UnnecessaryUsePercentage,FailureToTreatPercentage,Sample
9888,0.738,20007,0,123718,0.0,0.16171454436702823,20
9889,0.74,20007,0,123718,0.0,0.16171454436702823,20
9890,0.742,20007,0,123718,0.0,0.16171454436702823,20
9891,0.744,20007,0,123718,0.0,0.16171454436702823,20
9892,0.746,20007,0,123718,0.0,0.16171454436702823,20
9893,0.748,20007,0,123718,0.0,0.16171454436702823,20
9894,0.75,20007,0,123718,0.0,0.16171454436702823,20
9895,0.752,20007,0,123718,0.0,0.16171454436702823,20
9896,0.754,20007,0,123718,0.0,0.16171454436702823,20
9897,0.756,20007,0,123718,0.0,0.16171454436702823,20
9898,0.758,20007,0,123718,0.0,0.16171454436702823,20
9899,0.76,20007,0,123718,0.0,0.16171454436702823,20
9900,0.762,20007,0,123718,0.0,0.16171454436702823,20
9901,0.764,20007,0,123718,0.0,0.16171454436702823,20
9902,0.766,20007,0,123718,0.0,0.16171454436702823,20
9903,0.768,20007,0,123718,0.0,0.16171454436702823,20
9904,0.77,20007,0,123718,0.0,0.16171454436702823,20
9905,0.772,20007,0,123718,0.0,0.16171454436702823,20
9906,0.774,20007,0,123718,0.0,0.16171454436702823,20
9907,0.776,20007,0,123718,0.0,0.16171454436702823,20
9908,0.778,20007,0,123718,0.0,0.16171454436702823,20
9909,0.78,20007,0,123718,0.0,0.16171454436702823,20
9910,0.782,20007,0,123718,0.0,0.16171454436702823,20
9911,0.784,20007,0,123718,0.0,0.16171454436702823,20
9912,0.786,20007,0,123718,0.0,0.16171454436702823,20
9913,0.788,20007,0,123718,0.0,0.16171454436702823,20
9914,0.79,20007,0,123718,0.0,0.16171454436702823,20
9915,0.792,20007,0,123718,0.0,0.16171454436702823,20
9916,0.794,20007,0,123718,0.0,0.16171454436702823,20
9917,0.796,20007,0,123718,0.0,0.16171454436702823,20
9918,0.798,20007,0,123718,0.0,0.16171454436702823,20
9919,0.8,20007,0,123718,0.0,0.16171454436702823,20
9920,0.802,20007,0,123718,0.0,0.16171454436702823,20
9921,0.804,20007,0,123718,0.0,0.16171454436702823,20
9922,0.806,20007,0,123718,0.0,0.16171454436702823,20
9923,0.808,20007,0,123718,0.0,0.16171454436702823,20
9924,0.81,20007,0,123718,0.0,0.16171454436702823,20
9925,0.812,20007,0,123718,0.0,0.16171454436702823,20
9926,0.8140000000000001,20007,0,123718,0.0,0.16171454436702823,20
9927,0.8160000000000001,20007,0,123718,0.0,0.16171454436702823,20
9928,0.8180000000000001,20007,0,123718,0.0,0.16171454436702823,20
9929,0.8200000000000001,20007,0,123718,0.0,0.16171454436702823,20
9930,0.8220000000000001,20007,0,123718,0.0,0.16171454436702823,20
9931,0.8240000000000001,20007,0,123718,0.0,0.16171454436702823,20
9932,0.8260000000000001,20007,0,123718,0.0,0.16171454436702823,20
9933,0.8280000000000001,20007,0,123718,0.0,0.16171454436702823,20
9934,0.8300000000000001,20007,0,123718,0.0,0.16171454436702823,20
9935,0.8320000000000001,20007,0,123718,0.0,0.16171454436702823,20
9936,0.834,20007,0,123718,0.0,0.16171454436702823,20
9937,0.836,20007,0,123718,0.0,0.16171454436702823,20
9938,0.838,20007,0,123718,0.0,0.16171454436702823,20
9939,0.84,20007,0,123718,0.0,0.16171454436702823,20
9940,0.842,20007,0,123718,0.0,0.16171454436702823,20
9941,0.844,20007,0,123718,0.0,0.16171454436702823,20
9942,0.846,20007,0,123718,0.0,0.16171454436702823,20
9943,0.848,20007,0,123718,0.0,0.16171454436702823,20
9944,0.85,20007,0,123718,0.0,0.16171454436702823,20
9945,0.852,20007,0,123718,0.0,0.16171454436702823,20
9946,0.854,20007,0,123718,0.0,0.16171454436702823,20
9947,0.856,20007,0,123718,0.0,0.16171454436702823,20
9948,0.858,20007,0,123718,0.0,0.16171454436702823,20
9949,0.86,20007,0,123718,0.0,0.16171454436702823,20
9950,0.862,20007,0,123718,0.0,0.16171454436702823,20
9951,0.864,20007,0,123718,0.0,0.16171454436702823,20
9952,0.866,20007,0,123718,0.0,0.16171454436702823,20
9953,0.868,20007,0,123718,0.0,0.16171454436702823,20
9954,0.87,20007,0,123718,0.0,0.16171454436702823,20
9955,0.872,20007,0,123718,0.0,0.16171454436702823,20
9956,0.874,20007,0,123718,0.0,0.16171454436702823,20
9957,0.876,20007,0,123718,0.0,0.16171454436702823,20
9958,0.878,20007,0,123718,0.0,0.16171454436702823,20
9959,0.88,20007,0,123718,0.0,0.16171454436702823,20
9960,0.882,20007,0,123718,0.0,0.16171454436702823,20
9961,0.884,20007,0,123718,0.0,0.16171454436702823,20
9962,0.886,20007,0,123718,0.0,0.16171454436702823,20
9963,0.888,20007,0,123718,0.0,0.16171454436702823,20
9964,0.89,20007,0,123718,0.0,0.16171454436702823,20
9965,0.892,20007,0,123718,0.0,0.16171454436702823,20
9966,0.894,20007,0,123718,0.0,0.16171454436702823,20
9967,0.896,20007,0,123718,0.0,0.16171454436702823,20
9968,0.898,20007,0,123718,0.0,0.16171454436702823,20
9969,0.9,20007,0,123718,0.0,0.16171454436702823,20
9970,0.902,20007,0,123718,0.0,0.16171454436702823,20
9971,0.904,20007,0,123718,0.0,0.16171454436702823,20
9972,0.906,20007,0,123718,0.0,0.16171454436702823,20
9973,0.908,20007,0,123718,0.0,0.16171454436702823,20
9974,0.91,20007,0,123718,0.0,0.16171454436702823,20
9975,0.912,20007,0,123718,0.0,0.16171454436702823,20
9976,0.914,20007,0,123718,0.0,0.16171454436702823,20
9977,0.916,20007,0,123718,0.0,0.16171454436702823,20
9978,0.918,20007,0,123718,0.0,0.16171454436702823,20
9979,0.92,20007,0,123718,0.0,0.16171454436702823,20
9980,0.922,20007,0,123718,0.0,0.16171454436702823,20
9981,0.924,20007,0,123718,0.0,0.16171454436702823,20
9982,0.926,20007,0,123718,0.0,0.16171454436702823,20
9983,0.928,20007,0,123718,0.0,0.16171454436702823,20
9984,0.93,20007,0,123718,0.0,0.16171454436702823,20
9985,0.932,20007,0,123718,0.0,0.16171454436702823,20
9986,0.934,20007,0,123718,0.0,0.16171454436702823,20
9987,0.936,20007,0,123718,0.0,0.16171454436702823,20
9988,0.9380000000000001,20007,0,123718,0.0,0.16171454436702823,20
9989,0.9400000000000001,20007,0,123718,0.0,0.16171454436702823,20
9990,0.9420000000000001,20007,0,123718,0.0,0.16171454436702823,20
9991,0.9440000000000001,20007,0,123718,0.0,0.16171454436702823,20
9992,0.9460000000000001,20007,0,123718,0.0,0.16171454436702823,20
9993,0.9480000000000001,20007,0,123718,0.0,0.16171454436702823,20
9994,0.9500000000000001,20007,0,123718,0.0,0.16171454436702823,20
9995,0.9520000000000001,20007,0,123718,0.0,0.16171454436702823,20
9996,0.9540000000000001,20007,0,123718,0.0,0.16171454436702823,20
9997,0.9560000000000001,20007,0,123718,0.0,0.16171454436702823,20
9998,0.9580000000000001,20007,0,123718,0.0,0.16171454436702823,20
9999,0.96,20007,0,123718,0.0,0.16171454436702823,20
10000,0.962,20007,0,123718,0.0,0.16171454436702823,20
10001,0.964,20007,0,123718,0.0,0.16171454436702823,20
10002,0.966,20007,0,123718,0.0,0.16171454436702823,20
10003,0.968,20007,0,123718,0.0,0.16171454436702823,20
10004,0.97,20007,0,123718,0.0,0.16171454436702823,20
10005,0.972,20007,0,123718,0.0,0.16171454436702823,20
10006,0.974,20007,0,123718,0.0,0.16171454436702823,20
10007,0.976,20007,0,123718,0.0,0.16171454436702823,20
10008,0.978,20007,0,123718,0.0,0.16171454436702823,20
10009,0.98,20007,0,123718,0.0,0.16171454436702823,20
10010,0.982,20007,0,123718,0.0,0.16171454436702823,20
10011,0.984,20007,0,123718,0.0,0.16171454436702823,20
10012,0.986,20007,0,123718,0.0,0.16171454436702823,20
10013,0.988,20007,0,123718,0.0,0.16171454436702823,20
10014,0.99,20007,0,123718,0.0,0.16171454436702823,20
10015,0.992,20007,0,123718,0.0,0.16171454436702823,20
10016,0.994,20007,0,123718,0.0,0.16171454436702823,20
10017,0.996,20007,0,123718,0.0,0.16171454436702823,20
10018,0.998,20007,0,123718,0.0,0.16171454436702823,20
10019,1.0,20007,0,123718,0.0,0.16171454436702823,20
10020,0.0,0,103711,123718,0.8382854556329717,0.0,21
10021,0.002,0,103711,123718,0.8382854556329717,0.0,21
10022,0.004,0,103711,123718,0.8382854556329717,0.0,21
10023,0.006,0,103711,123718,0.8382854556329717,0.0,21
10024,0.008,19,98269,123718,0.7942983236069125,0.00015357506587562037,21
10025,0.01,19,98269,123718,0.7942983236069125,0.00015357506587562037,21
10026,0.012,135,93044,123718,0.7520651804911169,0.0010911912575373025,21
10027,0.014,135,93044,123718,0.7520651804911169,0.0010911912575373025,21
10028,0.016,173,87612,123718,0.7081588774470974,0.0013983413892885432,21
10029,0.018000000000000002,173,87612,123718,0.7081588774470974,0.0013983413892885432,21
10030,0.02,173,87612,123718,0.7081588774470974,0.0013983413892885432,21
10031,0.022,173,87612,123718,0.7081588774470974,0.0013983413892885432,21
10032,0.024,173,87612,123718,0.7081588774470974,0.0013983413892885432,21
10033,0.026000000000000002,442,81353,123718,0.6575680175883865,0.0035726410061591683,21
10034,0.028,442,81353,123718,0.6575680175883865,0.0035726410061591683,21
10035,0.03,442,81353,123718,0.6575680175883865,0.0035726410061591683,21
10036,0.032,442,81353,123718,0.6575680175883865,0.0035726410061591683,21
10037,0.034,442,81353,123718,0.6575680175883865,0.0035726410061591683,21
10038,0.036000000000000004,442,81353,123718,0.6575680175883865,0.0035726410061591683,21
10039,0.038,442,81353,123718,0.6575680175883865,0.0035726410061591683,21
10040,0.04,442,81353,123718,0.6575680175883865,0.0035726410061591683,21
10041,0.042,442,81353,123718,0.6575680175883865,0.0035726410061591683,21
10042,0.044,442,81353,123718,0.6575680175883865,0.0035726410061591683,21
10043,0.046,869,75465,123718,0.6099759129633522,0.007024038539258637,21
10044,0.048,869,75465,123718,0.6099759129633522,0.007024038539258637,21
10045,0.05,869,75465,123718,0.6099759129633522,0.007024038539258637,21
10046,0.052000000000000005,869,75465,123718,0.6099759129633522,0.007024038539258637,21
10047,0.054,1450,69849,123718,0.5645823566498004,0.011720202395771028,21
10048,0.056,1450,69849,123718,0.5645823566498004,0.011720202395771028,21
10049,0.058,1450,69849,123718,0.5645823566498004,0.011720202395771028,21
10050,0.06,1450,69849,123718,0.5645823566498004,0.011720202395771028,21
10051,0.062,1450,69849,123718,0.5645823566498004,0.011720202395771028,21
10052,0.064,1450,69849,123718,0.5645823566498004,0.011720202395771028,21
10053,0.066,1450,69849,123718,0.5645823566498004,0.011720202395771028,21
10054,0.068,1450,69849,123718,0.5645823566498004,0.011720202395771028,21
10055,0.07,1450,69849,123718,0.5645823566498004,0.011720202395771028,21
10056,0.07200000000000001,1450,69849,123718,0.5645823566498004,0.011720202395771028,21
10057,0.074,1450,69849,123718,0.5645823566498004,0.011720202395771028,21
10058,0.076,1450,69849,123718,0.5645823566498004,0.011720202395771028,21
10059,0.078,1450,69849,123718,0.5645823566498004,0.011720202395771028,21
10060,0.08,1450,69849,123718,0.5645823566498004,0.011720202395771028,21
10061,0.082,1450,69849,123718,0.5645823566498004,0.011720202395771028,21
10062,0.084,1450,69849,123718,0.5645823566498004,0.011720202395771028,21
10063,0.08600000000000001,1450,69849,123718,0.5645823566498004,0.011720202395771028,21
10064,0.088,1450,69849,123718,0.5645823566498004,0.011720202395771028,21
10065,0.09,1450,69849,123718,0.5645823566498004,0.011720202395771028,21
10066,0.092,1450,69849,123718,0.5645823566498004,0.011720202395771028,21
10067,0.094,2293,64604,123718,0.5221875555699251,0.018534085581726183,21
10068,0.096,2293,64604,123718,0.5221875555699251,0.018534085581726183,21
10069,0.098,2293,64604,123718,0.5221875555699251,0.018534085581726183,21
10070,0.1,2293,64604,123718,0.5221875555699251,0.018534085581726183,21
10071,0.10200000000000001,2293,64604,123718,0.5221875555699251,0.018534085581726183,21
10072,0.10400000000000001,2293,64604,123718,0.5221875555699251,0.018534085581726183,21
10073,0.106,2293,64604,123718,0.5221875555699251,0.018534085581726183,21
10074,0.108,2293,64604,123718,0.5221875555699251,0.018534085581726183,21
10075,0.11,2293,64604,123718,0.5221875555699251,0.018534085581726183,21
10076,0.112,2293,64604,123718,0.5221875555699251,0.018534085581726183,21
10077,0.114,3244,59621,123718,0.4819104738194927,0.026220921773711183,21
10078,0.116,3244,59621,123718,0.4819104738194927,0.026220921773711183,21
10079,0.11800000000000001,4861,49765,123718,0.40224542912106565,0.03929096816954687,21
10080,0.12,4861,49765,123718,0.40224542912106565,0.03929096816954687,21
10081,0.122,4861,49765,123718,0.40224542912106565,0.03929096816954687,21
10082,0.124,6211,40010,123718,0.32339675714124055,0.0502028807449199,21
10083,0.126,6211,40010,123718,0.32339675714124055,0.0502028807449199,21
10084,0.128,6211,40010,123718,0.32339675714124055,0.0502028807449199,21
10085,0.13,6211,40010,123718,0.32339675714124055,0.0502028807449199,21
10086,0.132,6920,35030,123718,0.28314392408542005,0.05593365557154173,21
10087,0.134,6920,35030,123718,0.28314392408542005,0.05593365557154173,21
10088,0.136,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10089,0.138,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10090,0.14,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10091,0.14200000000000002,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10092,0.14400000000000002,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10093,0.146,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10094,0.148,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10095,0.15,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10096,0.152,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10097,0.154,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10098,0.156,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10099,0.158,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10100,0.16,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10101,0.162,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10102,0.164,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10103,0.166,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10104,0.168,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10105,0.17,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10106,0.17200000000000001,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10107,0.17400000000000002,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10108,0.176,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10109,0.178,7695,30082,123718,0.24314974377212695,0.062197901679626244,21
10110,0.18,8670,25974,123718,0.20994519795017702,0.07007872742850677,21
10111,0.182,8670,25974,123718,0.20994519795017702,0.07007872742850677,21
10112,0.184,8670,25974,123718,0.20994519795017702,0.07007872742850677,21
10113,0.186,8670,25974,123718,0.20994519795017702,0.07007872742850677,21
10114,0.188,8670,25974,123718,0.20994519795017702,0.07007872742850677,21
10115,0.19,8670,25974,123718,0.20994519795017702,0.07007872742850677,21
10116,0.192,8670,25974,123718,0.20994519795017702,0.07007872742850677,21
10117,0.194,8670,25974,123718,0.20994519795017702,0.07007872742850677,21
10118,0.196,8670,25974,123718,0.20994519795017702,0.07007872742850677,21
10119,0.198,8670,25974,123718,0.20994519795017702,0.07007872742850677,21
10120,0.2,8670,25974,123718,0.20994519795017702,0.07007872742850677,21
10121,0.202,8670,25974,123718,0.20994519795017702,0.07007872742850677,21
10122,0.20400000000000001,8670,25974,123718,0.20994519795017702,0.07007872742850677,21
10123,0.20600000000000002,8670,25974,123718,0.20994519795017702,0.07007872742850677,21
10124,0.20800000000000002,8670,25974,123718,0.20994519795017702,0.07007872742850677,21
10125,0.21,8670,25974,123718,0.20994519795017702,0.07007872742850677,21
10126,0.212,9818,21986,123718,0.1777105999127047,0.07935789456667583,21
10127,0.214,9818,21986,123718,0.1777105999127047,0.07935789456667583,21
10128,0.216,9818,21986,123718,0.1777105999127047,0.07935789456667583,21
10129,0.218,11342,18449,123718,0.14912138896522736,0.09167623142954137,21
10130,0.22,11342,18449,123718,0.14912138896522736,0.09167623142954137,21
10131,0.222,11342,18449,123718,0.14912138896522736,0.09167623142954137,21
10132,0.224,11342,18449,123718,0.14912138896522736,0.09167623142954137,21
10133,0.226,11342,18449,123718,0.14912138896522736,0.09167623142954137,21
10134,0.228,11342,18449,123718,0.14912138896522736,0.09167623142954137,21
10135,0.23,11342,18449,123718,0.14912138896522736,0.09167623142954137,21
10136,0.232,11342,18449,123718,0.14912138896522736,0.09167623142954137,21
10137,0.234,11342,18449,123718,0.14912138896522736,0.09167623142954137,21
10138,0.23600000000000002,11342,18449,123718,0.14912138896522736,0.09167623142954137,21
10139,0.23800000000000002,12750,14603,123718,0.11803456247272022,0.10305695210074524,21
10140,0.24,12750,14603,123718,0.11803456247272022,0.10305695210074524,21
10141,0.242,12750,14603,123718,0.11803456247272022,0.10305695210074524,21
10142,0.244,12750,14603,123718,0.11803456247272022,0.10305695210074524,21
10143,0.246,12750,14603,123718,0.11803456247272022,0.10305695210074524,21
10144,0.248,12750,14603,123718,0.11803456247272022,0.10305695210074524,21
10145,0.25,12750,14603,123718,0.11803456247272022,0.10305695210074524,21
10146,0.252,12750,14603,123718,0.11803456247272022,0.10305695210074524,21
10147,0.254,12750,14603,123718,0.11803456247272022,0.10305695210074524,21
10148,0.256,12750,14603,123718,0.11803456247272022,0.10305695210074524,21
10149,0.258,12750,14603,123718,0.11803456247272022,0.10305695210074524,21
10150,0.26,12750,14603,123718,0.11803456247272022,0.10305695210074524,21
10151,0.262,12750,14603,123718,0.11803456247272022,0.10305695210074524,21
10152,0.264,12750,14603,123718,0.11803456247272022,0.10305695210074524,21
10153,0.266,12750,14603,123718,0.11803456247272022,0.10305695210074524,21
10154,0.268,12750,14603,123718,0.11803456247272022,0.10305695210074524,21
10155,0.27,12750,14603,123718,0.11803456247272022,0.10305695210074524,21
10156,0.272,12750,14603,123718,0.11803456247272022,0.10305695210074524,21
10157,0.274,14359,11057,123718,0.08937260544140707,0.11606233531094909,21
