Prevalence,FailureToTreatPercentage,UnnecessaryUsePercentage
0.132,0.017118042645370923,0.5360995166426874
0.134,0.01785124234145395,0.5300719377940155
0.136,0.018854976640424192,0.5225719782085064
0.138,0.020280476567678108,0.5123117088863383
0.14,0.020993469018251183,0.5069250230362599
0.14200000000000002,0.02174073295720914,0.5016909423042726
0.14400000000000002,0.022534231073893855,0.49600599751046737
0.146,0.023431513603517678,0.48926566869816845
0.148,0.02408970400426777,0.4847668083868152
0.15,0.02502861345964209,0.47759048804539356
0.152,0.02601432289561745,0.4705681469147578
0.154,0.027384697457120227,0.4616611164099
0.156,0.02901332061624016,0.4516102749801969
0.158,0.029581629188961994,0.4478682164276823
0.16,0.03050073554373656,0.4421354208765095
0.162,0.03165650915792367,0.43457556701530903
0.164,0.03225310787435943,0.430909891850822
0.166,0.03305476971823017,0.4261305549717907
0.168,0.03389789682988732,0.4204579770122375
0.17,0.03515470667162418,0.41245154302526715
0.17200000000000001,0.03567492200003233,0.4091951049968477
0.17400000000000002,0.03647092581516029,0.4040031361645032
0.176,0.03734444462406441,0.398316332304111
0.178,0.03830921935369146,0.3924702953491004
0.18,0.03937745518032946,0.3862192243650883
0.182,0.04016489112336119,0.38142073101731355
0.184,0.04096792705992661,0.3766392925847492
0.186,0.04158780452318983,0.37324520279991596
0.188,0.04240708708514525,0.3686719798250861
0.19,0.04342844210220017,0.36207431416608743
0.192,0.04438149662943145,0.35606589178615883
0.194,0.04489629641604294,0.35332376857045866
0.196,0.04564097382757562,0.34896684395156724
0.198,0.046229893790717604,0.34555392101391874
0.2,0.0473135679529252,0.34035653663977755
0.202,0.04899529575324529,0.33009731809437587
0.20400000000000001,0.05039840605247417,0.3232772110768037
0.20600000000000002,0.05160469778043615,0.31684815467434
0.20800000000000002,0.05219337525663202,0.31376210414006045
0.21,0.05287848170840136,0.30982856172909357
0.212,0.054053088475403736,0.3047865306584329
0.214,0.0547254239480108,0.3008703664786046
0.216,0.05545272312840492,0.2969124945440437
0.218,0.05657842836127322,0.29086713331932296
0.22,0.05785924441067589,0.2840532501333678
0.222,0.059197529866308864,0.2778250537512731
0.224,0.06059861944098676,0.271271359058504
0.226,0.061256809841736856,0.26801193035774906
0.228,0.0620069027950662,0.2648084353125657
0.23,0.06281058536348794,0.2606463085403902
0.232,0.06359899125430414,0.2565067330542039
0.234,0.06468557525986518,0.25232342908873406
0.23600000000000002,0.06552797491068398,0.2487962947994633
0.23800000000000002,0.06703317221422914,0.2424504114195186
0.24,0.06870746374820155,0.23590124314974378
0.242,0.06997736788502885,0.23074799139979632
0.244,0.07110638710616078,0.2261965922501172
0.246,0.07194054220081152,0.2231425499927254
0.248,0.07276540196252769,0.21967563329507428
0.25,0.07366155288640294,0.21676756817924633
0.252,0.07447226757626214,0.2126912817859972
0.254,0.07569820074685979,0.20794605473738664
0.256,0.07678300651481595,0.2043761619166168
0.258,0.07790919672157649,0.19935272151182526
0.26,0.07960539290968169,0.19377689584377375
0.262,0.08051552724744986,0.19026398745534198
0.264,0.08173507492846635,0.1863550170549152
0.266,0.08276855429282724,0.18270001131605748
0.268,0.08311531062577798,0.18122916632987923
0.27,0.08450977222392861,0.1765651724082187
0.272,0.08508713364263891,0.17398858694773597
0.274,0.08626093211982087,0.17000371813317383
0.276,0.08758434504275853,0.16591579236651094
0.278,0.08892917764593672,0.16222126125543576
0.28,0.08973908404597551,0.16020506312743496
0.28200000000000003,0.09054026091595402,0.15700084062141323
0.28400000000000003,0.09127329895407296,0.15465882086681002
0.28600000000000003,0.09216177112465446,0.15188226450476083
0.28800000000000003,0.09322936031943614,0.14822313648781907
0.29,0.09390581807012723,0.14635857353012496
0.292,0.09536607445965826,0.14263332740587464
0.294,0.09639535071695308,0.1397499959585509
0.296,0.09691095879338496,0.13814505569116864
0.298,0.0974610000161658,0.13620338188460854
0.3,0.09813608367416221,0.13448657430608318
0.302,0.09949991108811976,0.13078913335165457
0.304,0.10063216346853326,0.12780735220420636
0.306,0.10122100260269322,0.12620095701514736
0.308,0.10208078048465058,0.12417400863253528
0.31,0.10242268707867894,0.12338059134483262
0.312,0.10339821206291727,0.12103541925992985
0.314,0.10453103024620507,0.11837275093357474
0.316,0.1052532372007307,0.11680280961541571
0.318,0.10673555990235858,0.11322240902698072
0.32,0.10755589324108052,0.11107785447550073
0.322,0.10857280266412324,0.10879855801096042
0.324,0.1095442861992596,0.10677880340774988
0.326,0.11073085565560387,0.10424926041481435
0.328,0.11154399521492425,0.10249551399149678
0.33,0.11190214843434262,0.10172634539840607
0.332,0.11248104560371167,0.10033616773630354
0.334,0.11286587238720315,0.09956788826201522
0.336,0.11394122116426064,0.09732884463053072
0.338,0.11530512940720024,0.09445319193650076
0.34,0.11706534214908096,0.09074564735931716
0.342,0.11784978741977722,0.08907135582534474
0.34400000000000003,0.1196783006514816,0.08509311498730986
0.34600000000000003,0.12092638096315815,0.0825461129342537
0.34800000000000003,0.12312048368062851,0.07802268061236037
0.35000000000000003,0.12478539905268432,0.07423907596307731
0.352,0.12588329911573093,0.07199332352608351
0.354,0.12750683004898236,0.06834001519584863
0.356,0.12857862235083012,0.06618648862736223
0.358,0.13006037924958372,0.06321254789117187
0.36,0.13073691782925687,0.061529526827139136
0.362,0.1321760778544755,0.05853893532064857
0.364,0.13316833443799608,0.056551673968218044
0.366,0.13397646260043,0.054960878772692734
0.368,0.1347276871595079,0.05335779757189738
0.37,0.13605659645322427,0.05061761425176611
0.372,0.1375132155385635,0.04759978337832813
0.374,0.13880825748880518,0.0450095378198807
0.376,0.13964507993986325,0.04333928773501027
0.378,0.14053444122924716,0.04146833928773501
0.38,0.14156250505181137,0.03942263858128971
0.382,0.14264019786934803,0.03721245089639341
0.384,0.14329515511081653,0.03591789392004397
0.386,0.14375822434892255,0.0349520684136504
0.388,0.14463772450249762,0.033164454646858174
0.39,0.14571533649105223,0.03108828141418387
0.392,0.14676724486331819,0.028971127887615383
0.394,0.14751612538191694,0.027377018703826445
0.396,0.14792309930648734,0.02660138379217252
0.398,0.14841615609693012,0.025625212176077855
0.4,0.14977626537771382,0.02299018736158037
0.402,0.15063297175835366,0.021187539404128746
0.404,0.15149129471863432,0.01955083334680483
0.406,0.15174154124702954,0.0190609288866616
0.40800000000000003,0.15221301669926768,0.018185227695242404
0.41000000000000003,0.15272490664252575,0.01721293587028565
0.41200000000000003,0.15337824730435343,0.015961541570345465
0.41400000000000003,0.15397225949336393,0.014777558641426469
0.41600000000000004,0.1547526633149582,0.013226127160154547
0.418,0.1553580723904363,0.012049661326565254
0.42,0.1558145944809971,0.011155935272151182
0.422,0.15606484100939233,0.010666030812007954
0.424,0.15657673095265037,0.009693738987051196
0.426,0.15677516610355807,0.009292908065115828
0.428,0.15703680951842092,0.0088105207003023
0.43,0.15724664155579623,0.008417206873696632
0.432,0.15735155757448388,0.0082205499603938
0.434,0.15782303302672204,0.007344848768974604
0.436,0.1579530868588241,0.007058229198661472
0.438,0.1582147302736869,0.0065758418338479445
0.44,0.15841316542459463,0.006175010911912575
0.442,0.1585066845568147,0.00597083690328004
0.444,0.15866341195298986,0.005685106451769346
0.446,0.15911209363229278,0.004794371069690748
0.448,0.15911209363229278,0.004794371069690748
0.45,0.15921700965098043,0.004597714156387914
0.452,0.1595304644433308,0.004026253253366527
0.454,0.1595304644433308,0.004026253253366527
0.456,0.15979210785819362,0.0035438658885529996
0.458,0.1599488352543688,0.003258135437042306
0.46,0.160199081782764,0.0027682309768990773
0.462,0.16066926397128953,0.0019110396223669958
0.464,0.16098271876363987,0.0013395787193456086
0.466,0.16113944615981507,0.0010538482678349149
0.468,0.16124436217850271,0.000857191354532081
0.47000000000000003,0.16171454436702823,0.0
0.47200000000000003,0.16171454436702823,0.0
0.47400000000000003,0.16171454436702823,0.0
0.47600000000000003,0.16171454436702823,0.0
0.47800000000000004,0.16171454436702823,0.0
0.48,0.16171454436702823,0.0
0.482,0.16171454436702823,0.0
0.484,0.16171454436702823,0.0
0.486,0.16171454436702823,0.0
0.488,0.16171454436702823,0.0
0.49,0.16171454436702823,0.0
0.492,0.16171454436702823,0.0
0.494,0.16171454436702823,0.0
0.496,0.16171454436702823,0.0
