FailureToTreatPercentage,UnnecessaryUsePercentage,FittedValue,Slope,Lambda
0.0,0.8382854556329717,0.7192397779278157,-12.253390559947695,0.08161006499447354
0.0,0.8382854556329717,0.7192397779278157,-12.253390559947695,0.08161006499447354
0.00015357506587562037,0.7942983236069125,0.717360020308756,-12.226599669975986,0.08178888873376879
0.00015357506587562037,0.7942983236069125,0.717360020308756,-12.226599669975986,0.08178888873376879
0.0004607251976268611,0.750392020562893,0.7136128351975778,-12.173120337410728,0.08214820623491052
0.0004607251976268611,0.750392020562893,0.7136128351975778,-12.173120337410728,0.08214820623491052
0.0004607251976268611,0.750392020562893,0.7136128351975778,-12.173120337410728,0.08214820623491052
0.0004607251976268611,0.750392020562893,0.7136128351975778,-12.173120337410728,0.08214820623491052
0.0004607251976268611,0.750392020562893,0.7136128351975778,-12.173120337410728,0.08214820623491052
0.0004607251976268611,0.750392020562893,0.7136128351975778,-12.173120337410728,0.08214820623491052
0.0004607251976268611,0.750392020562893,0.7136128351975778,-12.173120337410728,0.08214820623491052
0.0013983413892885432,0.7081588774470974,0.7022753579992403,-12.010712568732018,0.08325900684721581
0.0013983413892885432,0.7081588774470974,0.7022753579992403,-12.010712568732018,0.08325900684721581
0.0013983413892885432,0.7081588774470974,0.7022753579992403,-12.010712568732018,0.08325900684721581
0.0013983413892885432,0.7081588774470974,0.7022753579992403,-12.010712568732018,0.08325900684721581
0.0013983413892885432,0.7081588774470974,0.7022753579992403,-12.010712568732018,0.08325900684721581
0.0013983413892885432,0.7081588774470974,0.7022753579992403,-12.010712568732018,0.08325900684721581
0.0013983413892885432,0.7081588774470974,0.7022753579992403,-12.010712568732018,0.08325900684721581
0.0013983413892885432,0.7081588774470974,0.7022753579992403,-12.010712568732018,0.08325900684721581
0.0013983413892885432,0.7081588774470974,0.7022753579992403,-12.010712568732018,0.08325900684721581
0.0013983413892885432,0.7081588774470974,0.7022753579992403,-12.010712568732018,0.08325900684721581
0.0035726410061591683,0.6575680175883865,0.6765658254237854,-11.638992966508253,0.0859180861160022
0.0035726410061591683,0.6575680175883865,0.6765658254237854,-11.638992966508253,0.0859180861160022
0.0035726410061591683,0.6575680175883865,0.6765658254237854,-11.638992966508253,0.0859180861160022
0.0035726410061591683,0.6575680175883865,0.6765658254237854,-11.638992966508253,0.0859180861160022
0.0035726410061591683,0.6575680175883865,0.6765658254237854,-11.638992966508253,0.0859180861160022
0.0035726410061591683,0.6575680175883865,0.6765658254237854,-11.638992966508253,0.0859180861160022
0.0035726410061591683,0.6575680175883865,0.6765658254237854,-11.638992966508253,0.0859180861160022
0.0035726410061591683,0.6575680175883865,0.6765658254237854,-11.638992966508253,0.0859180861160022
0.0035726410061591683,0.6575680175883865,0.6765658254237854,-11.638992966508253,0.0859180861160022
0.0035726410061591683,0.6575680175883865,0.6765658254237854,-11.638992966508253,0.0859180861160022
0.0035726410061591683,0.6575680175883865,0.6765658254237854,-11.638992966508253,0.0859180861160022
0.0035726410061591683,0.6575680175883865,0.6765658254237854,-11.638992966508253,0.0859180861160022
0.0035726410061591683,0.6575680175883865,0.6765658254237854,-11.638992966508253,0.0859180861160022
0.007024038539258637,0.6099759129633522,0.6373939909037479,-11.062996492514102,0.09039142339750907
0.007024038539258637,0.6099759129633522,0.6373939909037479,-11.062996492514102,0.09039142339750907
0.007024038539258637,0.6099759129633522,0.6373939909037479,-11.062996492514102,0.09039142339750907
0.007024038539258637,0.6099759129633522,0.6373939909037479,-11.062996492514102,0.09039142339750907
0.007024038539258637,0.6099759129633522,0.6373939909037479,-11.062996492514102,0.09039142339750907
0.007024038539258637,0.6099759129633522,0.6373939909037479,-11.062996492514102,0.09039142339750907
0.007024038539258637,0.6099759129633522,0.6373939909037479,-11.062996492514102,0.09039142339750907
0.007024038539258637,0.6099759129633522,0.6373939909037479,-11.062996492514102,0.09039142339750907
0.007024038539258637,0.6099759129633522,0.6373939909037479,-11.062996492514102,0.09039142339750907
0.007024038539258637,0.6099759129633522,0.6373939909037479,-11.062996492514102,0.09039142339750907
0.007024038539258637,0.6099759129633522,0.6373939909037479,-11.062996492514102,0.09039142339750907
0.007024038539258637,0.6099759129633522,0.6373939909037479,-11.062996492514102,0.09039142339750907
0.007024038539258637,0.6099759129633522,0.6373939909037479,-11.062996492514102,0.09039142339750907
0.011720202395771028,0.5645823566498004,0.5872280703935318,-10.306963540088365,0.09702178494282582
0.011720202395771028,0.5645823566498004,0.5872280703935318,-10.306963540088365,0.09702178494282582
0.016093050324124218,0.5234969850789699,0.543643807328554,-9.631691004521771,0.10382392868817447
0.016093050324124218,0.5234969850789699,0.543643807328554,-9.631691004521771,0.10382392868817447
0.016093050324124218,0.5234969850789699,0.543643807328554,-9.631691004521771,0.10382392868817447
0.016093050324124218,0.5234969850789699,0.543643807328554,-9.631691004521771,0.10382392868817447
0.016093050324124218,0.5234969850789699,0.543643807328554,-9.631691004521771,0.10382392868817447
0.016093050324124218,0.5234969850789699,0.543643807328554,-9.631691004521771,0.10382392868817447
0.016093050324124218,0.5234969850789699,0.543643807328554,-9.631691004521771,0.10382392868817447
0.016093050324124218,0.5234969850789699,0.543643807328554,-9.631691004521771,0.10382392868817447
0.016093050324124218,0.5234969850789699,0.543643807328554,-9.631691004521771,0.10382392868817447
0.016093050324124218,0.5234969850789699,0.543643807328554,-9.631691004521771,0.10382392868817447
0.016093050324124218,0.5234969850789699,0.543643807328554,-9.631691004521771,0.10382392868817447
0.016093050324124218,0.5234969850789699,0.543643807328554,-9.631691004521771,0.10382392868817447
0.016093050324124218,0.5234969850789699,0.543643807328554,-9.631691004521771,0.10382392868817447
0.016093050324124218,0.5234969850789699,0.543643807328554,-9.631691004521771,0.10382392868817447
0.021823825150746053,0.4832441520231494,0.4908851321725106,-8.78863982263352,0.11378324976120702
0.021823825150746053,0.4832441520231494,0.4908851321725106,-8.78863982263352,0.11378324976120702
0.021823825150746053,0.4832441520231494,0.4908851321725106,-8.78863982263352,0.11378324976120702
0.021823825150746053,0.4832441520231494,0.4908851321725106,-8.78863982263352,0.11378324976120702
0.027692009246835545,0.4449473803326921,0.4417244789608629,-7.9746499236796975,0.1253973540619794
0.03395625535492006,0.40495320001939894,0.39434822893786803,-7.16074184523664,0.13965033534412427
0.03395625535492006,0.40495320001939894,0.39434822893786803,-7.16074184523664,0.13965033534412427
0.04077013854087522,0.36255839893952374,0.34839038964779234,-6.339933082361447,0.15773037144226892
0.04077013854087522,0.36255839893952374,0.34839038964779234,-6.339933082361447,0.15773037144226892
0.04077013854087522,0.36255839893952374,0.34839038964779234,-6.339933082361447,0.15773037144226892
0.04077013854087522,0.36255839893952374,0.34839038964779234,-6.339933082361447,0.15773037144226892
0.047309203187895055,0.3247950985305291,0.3093356427821251,-5.615441507275669,0.17808038757136835
0.05451106548764125,0.2834268255225594,0.27155437395899795,-4.889157898841242,0.2045342000995725
0.05451106548764125,0.2834268255225594,0.27155437395899795,-4.889157898841242,0.2045342000995725
0.05451106548764125,0.2834268255225594,0.27155437395899795,-4.889157898841242,0.2045342000995725
0.05451106548764125,0.2834268255225594,0.27155437395899795,-4.889157898841242,0.2045342000995725
0.05451106548764125,0.2834268255225594,0.27155437395899795,-4.889157898841242,0.2045342000995725
0.05451106548764125,0.2834268255225594,0.27155437395899795,-4.889157898841242,0.2045342000995725
0.062197901679626244,0.24314974377212695,0.23668796403584752,-4.19682012376324,0.23827563977255034
0.062197901679626244,0.24314974377212695,0.23668796403584752,-4.19682012376324,0.23827563977255034
0.062197901679626244,0.24314974377212695,0.23668796403584752,-4.19682012376324,0.23827563977255034
0.062197901679626244,0.24314974377212695,0.23668796403584752,-4.19682012376324,0.23827563977255034
0.062197901679626244,0.24314974377212695,0.23668796403584752,-4.19682012376324,0.23827563977255034
0.062197901679626244,0.24314974377212695,0.23668796403584752,-4.19682012376324,0.23827563977255034
0.062197901679626244,0.24314974377212695,0.23668796403584752,-4.19682012376324,0.23827563977255034
0.062197901679626244,0.24314974377212695,0.23668796403584752,-4.19682012376324,0.23827563977255034
0.062197901679626244,0.24314974377212695,0.23668796403584752,-4.19682012376324,0.23827563977255034
0.062197901679626244,0.24314974377212695,0.23668796403584752,-4.19682012376324,0.23827563977255034
0.062197901679626244,0.24314974377212695,0.23668796403584752,-4.19682012376324,0.23827563977255034
0.062197901679626244,0.24314974377212695,0.23668796403584752,-4.19682012376324,0.23827563977255034
0.062197901679626244,0.24314974377212695,0.23668796403584752,-4.19682012376324,0.23827563977255034
0.062197901679626244,0.24314974377212695,0.23668796403584752,-4.19682012376324,0.23827563977255034
0.062197901679626244,0.24314974377212695,0.23668796403584752,-4.19682012376324,0.23827563977255034
0.07007872742850677,0.20994519795017702,0.20611957613898568,-3.575828573405188,0.2796554643131901
0.07007872742850677,0.20994519795017702,0.20611957613898568,-3.575828573405188,0.2796554643131901
0.07007872742850677,0.20994519795017702,0.20611957613898568,-3.575828573405188,0.2796554643131901
0.07007872742850677,0.20994519795017702,0.20611957613898568,-3.575828573405188,0.2796554643131901
0.07007872742850677,0.20994519795017702,0.20611957613898568,-3.575828573405188,0.2796554643131901
0.07007872742850677,0.20994519795017702,0.20611957613898568,-3.575828573405188,0.2796554643131901
0.07007872742850677,0.20994519795017702,0.20611957613898568,-3.575828573405188,0.2796554643131901
0.07007872742850677,0.20994519795017702,0.20611957613898568,-3.575828573405188,0.2796554643131901
0.07007872742850677,0.20994519795017702,0.20611957613898568,-3.575828573405188,0.2796554643131901
0.07007872742850677,0.20994519795017702,0.20611957613898568,-3.575828573405188,0.2796554643131901
0.07007872742850677,0.20994519795017702,0.20611957613898568,-3.575828573405188,0.2796554643131901
0.07007872742850677,0.20994519795017702,0.20611957613898568,-3.575828573405188,0.2796554643131901
0.07007872742850677,0.20994519795017702,0.20611957613898568,-3.575828573405188,0.2796554643131901
0.07007872742850677,0.20994519795017702,0.20611957613898568,-3.575828573405188,0.2796554643131901
0.07007872742850677,0.20994519795017702,0.20611957613898568,-3.575828573405188,0.2796554643131901
0.07007872742850677,0.20994519795017702,0.20611957613898568,-3.575828573405188,0.2796554643131901
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.07935789456667583,0.1777105999127047,0.1758927999756078,-2.9599256037096993,0.3378463292275629
0.0907386152378797,0.14662377342019756,0.1457144252864666,-2.3747505778259814,0.42109685511287354
0.0907386152378797,0.14662377342019756,0.1457144252864666,-2.3747505778259814,0.42109685511287354
0.0907386152378797,0.14662377342019756,0.1457144252864666,-2.3747505778259814,0.42109685511287354
0.0907386152378797,0.14662377342019756,0.1457144252864666,-2.3747505778259814,0.42109685511287354
0.0907386152378797,0.14662377342019756,0.1457144252864666,-2.3747505778259814,0.42109685511287354
0.0907386152378797,0.14662377342019756,0.1457144252864666,-2.3747505778259814,0.42109685511287354
0.0907386152378797,0.14662377342019756,0.1457144252864666,-2.3747505778259814,0.42109685511287354
0.0907386152378797,0.14662377342019756,0.1457144252864666,-2.3747505778259814,0.42109685511287354
0.0907386152378797,0.14662377342019756,0.1457144252864666,-2.3747505778259814,0.42109685511287354
0.0907386152378797,0.14662377342019756,0.1457144252864666,-2.3747505778259814,0.42109685511287354
0.0907386152378797,0.14662377342019756,0.1457144252864666,-2.3747505778259814,0.42109685511287354
0.0907386152378797,0.14662377342019756,0.1457144252864666,-2.3747505778259814,0.42109685511287354
0.0907386152378797,0.14662377342019756,0.1457144252864666,-2.3747505778259814,0.42109685511287354
0.0907386152378797,0.14662377342019756,0.1457144252864666,-2.3747505778259814,0.42109685511287354
0.0907386152378797,0.14662377342019756,0.1457144252864666,-2.3747505778259814,0.42109685511287354
0.0907386152378797,0.14662377342019756,0.1457144252864666,-2.3747505778259814,0.42109685511287354
0.0907386152378797,0.14662377342019756,0.1457144252864666,-2.3747505778259814,0.42109685511287354
0.10305695210074524,0.11803456247272022,0.11928640256599199,-1.9527097937917315,0.512108866959806
0.10305695210074524,0.11803456247272022,0.11928640256599199,-1.9527097937917315,0.512108866959806
0.10305695210074524,0.11803456247272022,0.11928640256599199,-1.9527097937917315,0.512108866959806
0.10305695210074524,0.11803456247272022,0.11928640256599199,-1.9527097937917315,0.512108866959806
0.10305695210074524,0.11803456247272022,0.11928640256599199,-1.9527097937917315,0.512108866959806
0.10305695210074524,0.11803456247272022,0.11928640256599199,-1.9527097937917315,0.512108866959806
0.11606233531094909,0.08937260544140707,0.09550311762385943,-1.7455588566636298,0.5728824302787177
0.12541424853295396,0.06895520457815354,0.07926623087650597,-1.7479665840788812,0.572093316375934
0.12541424853295396,0.06895520457815354,0.07926623087650597,-1.7479665840788812,0.572093316375934
0.12541424853295396,0.06895520457815354,0.07926623087650597,-1.7479665840788812,0.572093316375934
0.12541424853295396,0.06895520457815354,0.07926623087650597,-1.7479665840788812,0.572093316375934
0.12541424853295396,0.06895520457815354,0.07926623087650597,-1.7479665840788812,0.572093316375934
0.12541424853295396,0.06895520457815354,0.07926623087650597,-1.7479665840788812,0.572093316375934
0.12541424853295396,0.06895520457815354,0.07926623087650597,-1.7479665840788812,0.572093316375934
0.13555020288074493,0.048238736481352754,0.06093662011521572,-1.893576533373496,0.5281011791049464
0.13555020288074493,0.048238736481352754,0.06093662011521572,-1.893576533373496,0.5281011791049464
0.13555020288074493,0.048238736481352754,0.06093662011521572,-1.893576533373496,0.5281011791049464
0.13555020288074493,0.048238736481352754,0.06093662011521572,-1.893576533373496,0.5281011791049464
0.13555020288074493,0.048238736481352754,0.06093662011521572,-1.893576533373496,0.5281011791049464
0.13555020288074493,0.048238736481352754,0.06093662011521572,-1.893576533373496,0.5281011791049464
0.13555020288074493,0.048238736481352754,0.06093662011521572,-1.893576533373496,0.5281011791049464
0.13555020288074493,0.048238736481352754,0.06093662011521572,-1.893576533373496,0.5281011791049464
0.13555020288074493,0.048238736481352754,0.06093662011521572,-1.893576533373496,0.5281011791049464
0.14604180474951098,0.028573045151069367,0.03959678669200395,-2.200969902106653,0.454345149855458
0.14604180474951098,0.028573045151069367,0.03959678669200395,-2.200969902106653,0.454345149855458
0.14604180474951098,0.028573045151069367,0.03959678669200395,-2.200969902106653,0.454345149855458
0.14604180474951098,0.028573045151069367,0.03959678669200395,-2.200969902106653,0.454345149855458
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
0.16171454436702823,0.0,-0.00035872561073979625,-2.957033059461713,0.3381768075944461
