Prevalence,FailureToTreat,UnnecessaryUse,Total,UnnecessaryUsePercentage,FailureToTreatPercentage,Sample
0.318,15516,8531,123718,0.06895520457815354,0.12541424853295396,Total
0.32,15516,8531,123718,0.06895520457815354,0.12541424853295396,Total
0.322,15516,8531,123718,0.06895520457815354,0.12541424853295396,Total
0.324,15516,8531,123718,0.06895520457815354,0.12541424853295396,Total
0.326,15516,8531,123718,0.06895520457815354,0.12541424853295396,Total
0.328,15516,8531,123718,0.06895520457815354,0.12541424853295396,Total
0.33,16770,5968,123718,0.048238736481352754,0.13555020288074493,Total
0.332,16770,5968,123718,0.048238736481352754,0.13555020288074493,Total
0.334,16770,5968,123718,0.048238736481352754,0.13555020288074493,Total
0.336,16770,5968,123718,0.048238736481352754,0.13555020288074493,Total
0.338,16770,5968,123718,0.048238736481352754,0.13555020288074493,Total
0.34,16770,5968,123718,0.048238736481352754,0.13555020288074493,Total
0.342,16770,5968,123718,0.048238736481352754,0.13555020288074493,Total
0.34400000000000003,16770,5968,123718,0.048238736481352754,0.13555020288074493,Total
0.34600000000000003,16770,5968,123718,0.048238736481352754,0.13555020288074493,Total
0.34800000000000003,18068,3535,123718,0.028573045151069367,0.14604180474951098,Total
0.35000000000000003,18068,3535,123718,0.028573045151069367,0.14604180474951098,Total
0.352,18068,3535,123718,0.028573045151069367,0.14604180474951098,Total
0.354,18068,3535,123718,0.028573045151069367,0.14604180474951098,Total
0.356,20007,0,123718,0.0,0.16171454436702823,Total
0.358,20007,0,123718,0.0,0.16171454436702823,Total
0.36,20007,0,123718,0.0,0.16171454436702823,Total
0.362,20007,0,123718,0.0,0.16171454436702823,Total
0.364,20007,0,123718,0.0,0.16171454436702823,Total
0.366,20007,0,123718,0.0,0.16171454436702823,Total
0.368,20007,0,123718,0.0,0.16171454436702823,Total
0.37,20007,0,123718,0.0,0.16171454436702823,Total
0.372,20007,0,123718,0.0,0.16171454436702823,Total
0.374,20007,0,123718,0.0,0.16171454436702823,Total
0.376,20007,0,123718,0.0,0.16171454436702823,Total
0.378,20007,0,123718,0.0,0.16171454436702823,Total
0.38,20007,0,123718,0.0,0.16171454436702823,Total
0.382,20007,0,123718,0.0,0.16171454436702823,Total
0.384,20007,0,123718,0.0,0.16171454436702823,Total
0.386,20007,0,123718,0.0,0.16171454436702823,Total
0.388,20007,0,123718,0.0,0.16171454436702823,Total
0.39,20007,0,123718,0.0,0.16171454436702823,Total
0.392,20007,0,123718,0.0,0.16171454436702823,Total
0.394,20007,0,123718,0.0,0.16171454436702823,Total
0.396,20007,0,123718,0.0,0.16171454436702823,Total
0.398,20007,0,123718,0.0,0.16171454436702823,Total
0.4,20007,0,123718,0.0,0.16171454436702823,Total
0.402,20007,0,123718,0.0,0.16171454436702823,Total
0.404,20007,0,123718,0.0,0.16171454436702823,Total
0.406,20007,0,123718,0.0,0.16171454436702823,Total
0.40800000000000003,20007,0,123718,0.0,0.16171454436702823,Total
0.41000000000000003,20007,0,123718,0.0,0.16171454436702823,Total
0.41200000000000003,20007,0,123718,0.0,0.16171454436702823,Total
0.41400000000000003,20007,0,123718,0.0,0.16171454436702823,Total
0.41600000000000004,20007,0,123718,0.0,0.16171454436702823,Total
0.418,20007,0,123718,0.0,0.16171454436702823,Total
0.42,20007,0,123718,0.0,0.16171454436702823,Total
0.422,20007,0,123718,0.0,0.16171454436702823,Total
0.424,20007,0,123718,0.0,0.16171454436702823,Total
0.426,20007,0,123718,0.0,0.16171454436702823,Total
0.428,20007,0,123718,0.0,0.16171454436702823,Total
0.43,20007,0,123718,0.0,0.16171454436702823,Total
0.432,20007,0,123718,0.0,0.16171454436702823,Total
0.434,20007,0,123718,0.0,0.16171454436702823,Total
0.436,20007,0,123718,0.0,0.16171454436702823,Total
0.438,20007,0,123718,0.0,0.16171454436702823,Total
0.44,20007,0,123718,0.0,0.16171454436702823,Total
0.442,20007,0,123718,0.0,0.16171454436702823,Total
0.444,20007,0,123718,0.0,0.16171454436702823,Total
0.446,20007,0,123718,0.0,0.16171454436702823,Total
0.448,20007,0,123718,0.0,0.16171454436702823,Total
0.45,20007,0,123718,0.0,0.16171454436702823,Total
0.452,20007,0,123718,0.0,0.16171454436702823,Total
0.454,20007,0,123718,0.0,0.16171454436702823,Total
0.456,20007,0,123718,0.0,0.16171454436702823,Total
0.458,20007,0,123718,0.0,0.16171454436702823,Total
0.46,20007,0,123718,0.0,0.16171454436702823,Total
0.462,20007,0,123718,0.0,0.16171454436702823,Total
0.464,20007,0,123718,0.0,0.16171454436702823,Total
0.466,20007,0,123718,0.0,0.16171454436702823,Total
0.468,20007,0,123718,0.0,0.16171454436702823,Total
0.47000000000000003,20007,0,123718,0.0,0.16171454436702823,Total
0.47200000000000003,20007,0,123718,0.0,0.16171454436702823,Total
0.47400000000000003,20007,0,123718,0.0,0.16171454436702823,Total
0.47600000000000003,20007,0,123718,0.0,0.16171454436702823,Total
0.47800000000000004,20007,0,123718,0.0,0.16171454436702823,Total
0.48,20007,0,123718,0.0,0.16171454436702823,Total
0.482,20007,0,123718,0.0,0.16171454436702823,Total
0.484,20007,0,123718,0.0,0.16171454436702823,Total
0.486,20007,0,123718,0.0,0.16171454436702823,Total
0.488,20007,0,123718,0.0,0.16171454436702823,Total
0.49,20007,0,123718,0.0,0.16171454436702823,Total
0.492,20007,0,123718,0.0,0.16171454436702823,Total
0.494,20007,0,123718,0.0,0.16171454436702823,Total
0.496,20007,0,123718,0.0,0.16171454436702823,Total
0.498,20007,0,123718,0.0,0.16171454436702823,Total
0.5,20007,0,123718,0.0,0.16171454436702823,Total
0.502,20007,0,123718,0.0,0.16171454436702823,Total
0.504,20007,0,123718,0.0,0.16171454436702823,Total
0.506,20007,0,123718,0.0,0.16171454436702823,Total
0.508,20007,0,123718,0.0,0.16171454436702823,Total
0.51,20007,0,123718,0.0,0.16171454436702823,Total
0.512,20007,0,123718,0.0,0.16171454436702823,Total
0.514,20007,0,123718,0.0,0.16171454436702823,Total
0.516,20007,0,123718,0.0,0.16171454436702823,Total
0.518,20007,0,123718,0.0,0.16171454436702823,Total
0.52,20007,0,123718,0.0,0.16171454436702823,Total
0.522,20007,0,123718,0.0,0.16171454436702823,Total
0.524,20007,0,123718,0.0,0.16171454436702823,Total
0.526,20007,0,123718,0.0,0.16171454436702823,Total
0.528,20007,0,123718,0.0,0.16171454436702823,Total
0.53,20007,0,123718,0.0,0.16171454436702823,Total
0.532,20007,0,123718,0.0,0.16171454436702823,Total
0.534,20007,0,123718,0.0,0.16171454436702823,Total
0.536,20007,0,123718,0.0,0.16171454436702823,Total
0.538,20007,0,123718,0.0,0.16171454436702823,Total
0.54,20007,0,123718,0.0,0.16171454436702823,Total
0.542,20007,0,123718,0.0,0.16171454436702823,Total
0.544,20007,0,123718,0.0,0.16171454436702823,Total
0.546,20007,0,123718,0.0,0.16171454436702823,Total
0.548,20007,0,123718,0.0,0.16171454436702823,Total
0.55,20007,0,123718,0.0,0.16171454436702823,Total
0.552,20007,0,123718,0.0,0.16171454436702823,Total
0.554,20007,0,123718,0.0,0.16171454436702823,Total
0.556,20007,0,123718,0.0,0.16171454436702823,Total
0.558,20007,0,123718,0.0,0.16171454436702823,Total
0.56,20007,0,123718,0.0,0.16171454436702823,Total
0.562,20007,0,123718,0.0,0.16171454436702823,Total
0.5640000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.5660000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.5680000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.5700000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.5720000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.5740000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.5760000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.578,20007,0,123718,0.0,0.16171454436702823,Total
0.58,20007,0,123718,0.0,0.16171454436702823,Total
0.582,20007,0,123718,0.0,0.16171454436702823,Total
0.584,20007,0,123718,0.0,0.16171454436702823,Total
0.586,20007,0,123718,0.0,0.16171454436702823,Total
0.588,20007,0,123718,0.0,0.16171454436702823,Total
0.59,20007,0,123718,0.0,0.16171454436702823,Total
0.592,20007,0,123718,0.0,0.16171454436702823,Total
0.594,20007,0,123718,0.0,0.16171454436702823,Total
0.596,20007,0,123718,0.0,0.16171454436702823,Total
0.598,20007,0,123718,0.0,0.16171454436702823,Total
0.6,20007,0,123718,0.0,0.16171454436702823,Total
0.602,20007,0,123718,0.0,0.16171454436702823,Total
0.604,20007,0,123718,0.0,0.16171454436702823,Total
0.606,20007,0,123718,0.0,0.16171454436702823,Total
0.608,20007,0,123718,0.0,0.16171454436702823,Total
0.61,20007,0,123718,0.0,0.16171454436702823,Total
0.612,20007,0,123718,0.0,0.16171454436702823,Total
0.614,20007,0,123718,0.0,0.16171454436702823,Total
0.616,20007,0,123718,0.0,0.16171454436702823,Total
0.618,20007,0,123718,0.0,0.16171454436702823,Total
0.62,20007,0,123718,0.0,0.16171454436702823,Total
0.622,20007,0,123718,0.0,0.16171454436702823,Total
0.624,20007,0,123718,0.0,0.16171454436702823,Total
0.626,20007,0,123718,0.0,0.16171454436702823,Total
0.628,20007,0,123718,0.0,0.16171454436702823,Total
0.63,20007,0,123718,0.0,0.16171454436702823,Total
0.632,20007,0,123718,0.0,0.16171454436702823,Total
0.634,20007,0,123718,0.0,0.16171454436702823,Total
0.636,20007,0,123718,0.0,0.16171454436702823,Total
0.638,20007,0,123718,0.0,0.16171454436702823,Total
0.64,20007,0,123718,0.0,0.16171454436702823,Total
0.642,20007,0,123718,0.0,0.16171454436702823,Total
0.644,20007,0,123718,0.0,0.16171454436702823,Total
0.646,20007,0,123718,0.0,0.16171454436702823,Total
0.648,20007,0,123718,0.0,0.16171454436702823,Total
0.65,20007,0,123718,0.0,0.16171454436702823,Total
0.652,20007,0,123718,0.0,0.16171454436702823,Total
0.654,20007,0,123718,0.0,0.16171454436702823,Total
0.656,20007,0,123718,0.0,0.16171454436702823,Total
0.658,20007,0,123718,0.0,0.16171454436702823,Total
0.66,20007,0,123718,0.0,0.16171454436702823,Total
0.662,20007,0,123718,0.0,0.16171454436702823,Total
0.664,20007,0,123718,0.0,0.16171454436702823,Total
0.666,20007,0,123718,0.0,0.16171454436702823,Total
0.668,20007,0,123718,0.0,0.16171454436702823,Total
0.67,20007,0,123718,0.0,0.16171454436702823,Total
0.672,20007,0,123718,0.0,0.16171454436702823,Total
0.674,20007,0,123718,0.0,0.16171454436702823,Total
0.676,20007,0,123718,0.0,0.16171454436702823,Total
0.678,20007,0,123718,0.0,0.16171454436702823,Total
0.68,20007,0,123718,0.0,0.16171454436702823,Total
0.682,20007,0,123718,0.0,0.16171454436702823,Total
0.684,20007,0,123718,0.0,0.16171454436702823,Total
0.686,20007,0,123718,0.0,0.16171454436702823,Total
0.6880000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.6900000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.6920000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.6940000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.6960000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.6980000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.7000000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.7020000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.704,20007,0,123718,0.0,0.16171454436702823,Total
0.706,20007,0,123718,0.0,0.16171454436702823,Total
0.708,20007,0,123718,0.0,0.16171454436702823,Total
0.71,20007,0,123718,0.0,0.16171454436702823,Total
0.712,20007,0,123718,0.0,0.16171454436702823,Total
0.714,20007,0,123718,0.0,0.16171454436702823,Total
0.716,20007,0,123718,0.0,0.16171454436702823,Total
0.718,20007,0,123718,0.0,0.16171454436702823,Total
0.72,20007,0,123718,0.0,0.16171454436702823,Total
0.722,20007,0,123718,0.0,0.16171454436702823,Total
0.724,20007,0,123718,0.0,0.16171454436702823,Total
0.726,20007,0,123718,0.0,0.16171454436702823,Total
0.728,20007,0,123718,0.0,0.16171454436702823,Total
0.73,20007,0,123718,0.0,0.16171454436702823,Total
0.732,20007,0,123718,0.0,0.16171454436702823,Total
0.734,20007,0,123718,0.0,0.16171454436702823,Total
0.736,20007,0,123718,0.0,0.16171454436702823,Total
0.738,20007,0,123718,0.0,0.16171454436702823,Total
0.74,20007,0,123718,0.0,0.16171454436702823,Total
0.742,20007,0,123718,0.0,0.16171454436702823,Total
0.744,20007,0,123718,0.0,0.16171454436702823,Total
0.746,20007,0,123718,0.0,0.16171454436702823,Total
0.748,20007,0,123718,0.0,0.16171454436702823,Total
0.75,20007,0,123718,0.0,0.16171454436702823,Total
0.752,20007,0,123718,0.0,0.16171454436702823,Total
0.754,20007,0,123718,0.0,0.16171454436702823,Total
0.756,20007,0,123718,0.0,0.16171454436702823,Total
0.758,20007,0,123718,0.0,0.16171454436702823,Total
0.76,20007,0,123718,0.0,0.16171454436702823,Total
0.762,20007,0,123718,0.0,0.16171454436702823,Total
0.764,20007,0,123718,0.0,0.16171454436702823,Total
0.766,20007,0,123718,0.0,0.16171454436702823,Total
0.768,20007,0,123718,0.0,0.16171454436702823,Total
0.77,20007,0,123718,0.0,0.16171454436702823,Total
0.772,20007,0,123718,0.0,0.16171454436702823,Total
0.774,20007,0,123718,0.0,0.16171454436702823,Total
0.776,20007,0,123718,0.0,0.16171454436702823,Total
0.778,20007,0,123718,0.0,0.16171454436702823,Total
0.78,20007,0,123718,0.0,0.16171454436702823,Total
0.782,20007,0,123718,0.0,0.16171454436702823,Total
0.784,20007,0,123718,0.0,0.16171454436702823,Total
0.786,20007,0,123718,0.0,0.16171454436702823,Total
0.788,20007,0,123718,0.0,0.16171454436702823,Total
0.79,20007,0,123718,0.0,0.16171454436702823,Total
0.792,20007,0,123718,0.0,0.16171454436702823,Total
0.794,20007,0,123718,0.0,0.16171454436702823,Total
0.796,20007,0,123718,0.0,0.16171454436702823,Total
0.798,20007,0,123718,0.0,0.16171454436702823,Total
0.8,20007,0,123718,0.0,0.16171454436702823,Total
0.802,20007,0,123718,0.0,0.16171454436702823,Total
0.804,20007,0,123718,0.0,0.16171454436702823,Total
0.806,20007,0,123718,0.0,0.16171454436702823,Total
0.808,20007,0,123718,0.0,0.16171454436702823,Total
0.81,20007,0,123718,0.0,0.16171454436702823,Total
0.812,20007,0,123718,0.0,0.16171454436702823,Total
0.8140000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.8160000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.8180000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.8200000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.8220000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.8240000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.8260000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.8280000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.8300000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.8320000000000001,20007,0,123718,0.0,0.16171454436702823,Total
0.834,20007,0,123718,0.0,0.16171454436702823,Total
0.836,20007,0,123718,0.0,0.16171454436702823,Total
0.838,20007,0,123718,0.0,0.16171454436702823,Total
0.84,20007,0,123718,0.0,0.16171454436702823,Total
0.842,20007,0,123718,0.0,0.16171454436702823,Total
0.844,20007,0,123718,0.0,0.16171454436702823,Total
0.846,20007,0,123718,0.0,0.16171454436702823,Total
0.848,20007,0,123718,0.0,0.16171454436702823,Total
0.85,20007,0,123718,0.0,0.16171454436702823,Total
0.852,20007,0,123718,0.0,0.16171454436702823,Total
0.854,20007,0,123718,0.0,0.16171454436702823,Total
0.856,20007,0,123718,0.0,0.16171454436702823,Total
0.858,20007,0,123718,0.0,0.16171454436702823,Total
0.86,20007,0,123718,0.0,0.16171454436702823,Total
0.862,20007,0,123718,0.0,0.16171454436702823,Total
0.864,20007,0,123718,0.0,0.16171454436702823,Total
0.866,20007,0,123718,0.0,0.16171454436702823,Total
0.868,20007,0,123718,0.0,0.16171454436702823,Total
0.87,20007,0,123718,0.0,0.16171454436702823,Total
0.872,20007,0,123718,0.0,0.16171454436702823,Total
0.874,20007,0,123718,0.0,0.16171454436702823,Total
0.876,20007,0,123718,0.0,0.16171454436702823,Total
0.878,20007,0,123718,0.0,0.16171454436702823,Total
0.88,20007,0,123718,0.0,0.16171454436702823,Total
0.882,20007,0,123718,0.0,0.16171454436702823,Total
0.884,20007,0,123718,0.0,0.16171454436702823,Total
0.886,20007,0,123718,0.0,0.16171454436702823,Total
0.888,20007,0,123718,0.0,0.16171454436702823,Total
