Prevalence,FailureToTreat,UnnecessaryUse,Total,UnnecessaryUsePercentage,FailureToTreatPercentage,Sample
0.0,0,103711,123718,0.8382854556329717,0.0,1
0.002,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.004,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.006,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.008,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.01,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.012,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.014,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.016,899,82874,123718,0.6698621057566401,0.0072665254853780375,1
0.018000000000000002,899,82874,123718,0.6698621057566401,0.0072665254853780375,1
0.02,899,82874,123718,0.6698621057566401,0.0072665254853780375,1
0.022,899,82874,123718,0.6698621057566401,0.0072665254853780375,1
0.024,1168,76615,123718,0.6192712458979291,0.009440825102248663,1
0.026000000000000002,1168,76615,123718,0.6192712458979291,0.009440825102248663,1
0.028,1168,76615,123718,0.6192712458979291,0.009440825102248663,1
0.03,1168,76615,123718,0.6192712458979291,0.009440825102248663,1
0.032,1168,76615,123718,0.6192712458979291,0.009440825102248663,1
0.034,1168,76615,123718,0.6192712458979291,0.009440825102248663,1
0.036000000000000004,1168,76615,123718,0.6192712458979291,0.009440825102248663,1
0.038,1168,76615,123718,0.6192712458979291,0.009440825102248663,1
0.04,1168,76615,123718,0.6192712458979291,0.009440825102248663,1
0.042,1168,76615,123718,0.6192712458979291,0.009440825102248663,1
0.044,1168,76615,123718,0.6192712458979291,0.009440825102248663,1
0.046,1168,76615,123718,0.6192712458979291,0.009440825102248663,1
0.048,1168,76615,123718,0.6192712458979291,0.009440825102248663,1
0.05,1168,76615,123718,0.6192712458979291,0.009440825102248663,1
0.052000000000000005,1168,76615,123718,0.6192712458979291,0.009440825102248663,1
0.054,1943,71667,123718,0.579277065584636,0.015705071210333175,1
0.056,1943,71667,123718,0.579277065584636,0.015705071210333175,1
0.058,1943,71667,123718,0.579277065584636,0.015705071210333175,1
0.06,1943,71667,123718,0.579277065584636,0.015705071210333175,1
0.062,1943,71667,123718,0.579277065584636,0.015705071210333175,1
0.064,1943,71667,123718,0.579277065584636,0.015705071210333175,1
0.066,2370,65779,123718,0.5316849609596017,0.019156468743432645,1
0.068,2370,65779,123718,0.5316849609596017,0.019156468743432645,1
0.07,2370,65779,123718,0.5316849609596017,0.019156468743432645,1
0.07200000000000001,2370,65779,123718,0.5316849609596017,0.019156468743432645,1
0.074,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.076,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.078,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.08,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.082,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.084,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.08600000000000001,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.088,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.09,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.092,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.094,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.096,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.098,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.1,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.10200000000000001,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.10400000000000001,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.106,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.108,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.11,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.112,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.114,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.116,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.11800000000000001,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.12,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.122,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.124,2911,60696,123718,0.49059958938877124,0.023529316671785837,1
0.126,4850,57161,123718,0.4620265442377019,0.039202056289303094,1
0.128,4850,57161,123718,0.4620265442377019,0.039202056289303094,1
0.13,4850,57161,123718,0.4620265442377019,0.039202056289303094,1
0.132,4850,57161,123718,0.4620265442377019,0.039202056289303094,1
0.134,4850,57161,123718,0.4620265442377019,0.039202056289303094,1
0.136,4850,57161,123718,0.4620265442377019,0.039202056289303094,1
0.138,4850,57161,123718,0.4620265442377019,0.039202056289303094,1
0.14,4850,57161,123718,0.4620265442377019,0.039202056289303094,1
0.14200000000000002,4850,57161,123718,0.4620265442377019,0.039202056289303094,1
0.14400000000000002,4850,57161,123718,0.4620265442377019,0.039202056289303094,1
0.146,4850,57161,123718,0.4620265442377019,0.039202056289303094,1
0.148,4850,57161,123718,0.4620265442377019,0.039202056289303094,1
0.15,4850,57161,123718,0.4620265442377019,0.039202056289303094,1
0.152,4850,57161,123718,0.4620265442377019,0.039202056289303094,1
0.154,4850,57161,123718,0.4620265442377019,0.039202056289303094,1
0.156,4850,57161,123718,0.4620265442377019,0.039202056289303094,1
0.158,5825,53053,123718,0.42882199841575197,0.04708288203818361,1
0.16,5825,53053,123718,0.42882199841575197,0.04708288203818361,1
0.162,5825,53053,123718,0.42882199841575197,0.04708288203818361,1
0.164,5825,53053,123718,0.42882199841575197,0.04708288203818361,1
0.166,5825,53053,123718,0.42882199841575197,0.04708288203818361,1
0.168,5825,53053,123718,0.42882199841575197,0.04708288203818361,1
0.17,5825,53053,123718,0.42882199841575197,0.04708288203818361,1
0.17200000000000001,5825,53053,123718,0.42882199841575197,0.04708288203818361,1
0.17400000000000002,5825,53053,123718,0.42882199841575197,0.04708288203818361,1
0.176,5825,53053,123718,0.42882199841575197,0.04708288203818361,1
0.178,5825,53053,123718,0.42882199841575197,0.04708288203818361,1
0.18,5825,53053,123718,0.42882199841575197,0.04708288203818361,1
0.182,5825,53053,123718,0.42882199841575197,0.04708288203818361,1
0.184,6534,48073,123718,0.38856916535993147,0.05281365686480544,1
0.186,6534,48073,123718,0.38856916535993147,0.05281365686480544,1
0.188,6534,48073,123718,0.38856916535993147,0.05281365686480544,1
0.19,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.192,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.194,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.196,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.198,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.2,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.202,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.20400000000000001,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.20600000000000002,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.20800000000000002,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.21,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.212,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.214,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.216,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.218,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.22,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.222,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.224,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.226,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.228,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.23,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.232,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.234,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.23600000000000002,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.23800000000000002,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.24,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.242,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.244,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.246,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.248,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.25,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.252,8058,44536,123718,0.3599799544124541,0.06513199372767099,1
0.254,9206,40548,123718,0.3277453563749818,0.07441116086584006,1
0.256,9206,40548,123718,0.3277453563749818,0.07441116086584006,1
0.258,9206,40548,123718,0.3277453563749818,0.07441116086584006,1
0.26,9206,40548,123718,0.3277453563749818,0.07441116086584006,1
0.262,9206,40548,123718,0.3277453563749818,0.07441116086584006,1
0.264,9206,40548,123718,0.3277453563749818,0.07441116086584006,1
0.266,9206,40548,123718,0.3277453563749818,0.07441116086584006,1
0.268,9206,40548,123718,0.3277453563749818,0.07441116086584006,1
0.27,9206,40548,123718,0.3277453563749818,0.07441116086584006,1
0.272,9206,40548,123718,0.3277453563749818,0.07441116086584006,1
0.274,9206,40548,123718,0.3277453563749818,0.07441116086584006,1
0.276,9787,34932,123718,0.28235180006143,0.07910732472235245,1
0.278,9787,34932,123718,0.28235180006143,0.07910732472235245,1
0.28,9787,34932,123718,0.28235180006143,0.07910732472235245,1
0.28200000000000003,11195,31086,123718,0.25126497356892286,0.09048804539355632,1
0.28400000000000003,11195,31086,123718,0.25126497356892286,0.09048804539355632,1
0.28600000000000003,11195,31086,123718,0.25126497356892286,0.09048804539355632,1
0.28800000000000003,11195,31086,123718,0.25126497356892286,0.09048804539355632,1
0.29,11195,31086,123718,0.25126497356892286,0.09048804539355632,1
0.292,11195,31086,123718,0.25126497356892286,0.09048804539355632,1
0.294,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.296,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.298,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.3,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.302,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.304,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.306,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.308,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.31,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.312,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.314,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.316,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.318,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.32,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.322,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.324,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.326,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.328,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.33,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.332,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.334,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.336,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.338,12086,25968,123718,0.20989670056095314,0.0976899076933025,1
0.34,12895,21296,123718,0.1721334001519585,0.10422897234032234,1
0.342,12895,21296,123718,0.1721334001519585,0.10422897234032234,1
0.34400000000000003,12895,21296,123718,0.1721334001519585,0.10422897234032234,1
0.34600000000000003,12895,21296,123718,0.1721334001519585,0.10422897234032234,1
0.34800000000000003,12895,21296,123718,0.1721334001519585,0.10422897234032234,1
0.35000000000000003,12895,21296,123718,0.1721334001519585,0.10422897234032234,1
0.352,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.354,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.356,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.358,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.36,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.362,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.364,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.366,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.368,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.37,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.372,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.374,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.376,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.378,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.38,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.382,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.384,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.386,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.388,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.39,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.392,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.394,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.396,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.398,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.4,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.402,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.404,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.406,13738,16051,123718,0.1297385990720833,0.1110428555262775,1
0.40800000000000003,15036,13618,123718,0.1100729077417999,0.12153445739504357,1
0.41000000000000003,15036,13618,123718,0.1100729077417999,0.12153445739504357,1
0.41200000000000003,15036,13618,123718,0.1100729077417999,0.12153445739504357,1
0.41400000000000003,15036,13618,123718,0.1100729077417999,0.12153445739504357,1
0.41600000000000004,15036,13618,123718,0.1100729077417999,0.12153445739504357,1
0.418,15036,13618,123718,0.1100729077417999,0.12153445739504357,1
0.42,15036,13618,123718,0.1100729077417999,0.12153445739504357,1
0.422,15036,13618,123718,0.1100729077417999,0.12153445739504357,1
0.424,15036,13618,123718,0.1100729077417999,0.12153445739504357,1
0.426,15036,13618,123718,0.1100729077417999,0.12153445739504357,1
0.428,15036,13618,123718,0.1100729077417999,0.12153445739504357,1
0.43,15036,13618,123718,0.1100729077417999,0.12153445739504357,1
0.432,15036,13618,123718,0.1100729077417999,0.12153445739504357,1
0.434,15036,13618,123718,0.1100729077417999,0.12153445739504357,1
0.436,15036,13618,123718,0.1100729077417999,0.12153445739504357,1
0.438,15036,13618,123718,0.1100729077417999,0.12153445739504357,1
0.44,15036,13618,123718,0.1100729077417999,0.12153445739504357,1
0.442,15987,8635,123718,0.06979582599136747,0.12922129358702855,1
0.444,17241,6072,123718,0.049079357894566675,0.13935724793481952,1
0.446,17241,6072,123718,0.049079357894566675,0.13935724793481952,1
0.448,17241,6072,123718,0.049079357894566675,0.13935724793481952,1
0.45,17241,6072,123718,0.049079357894566675,0.13935724793481952,1
0.452,17241,6072,123718,0.049079357894566675,0.13935724793481952,1
0.454,17241,6072,123718,0.049079357894566675,0.13935724793481952,1
0.456,17241,6072,123718,0.049079357894566675,0.13935724793481952,1
0.458,17241,6072,123718,0.049079357894566675,0.13935724793481952,1
0.46,17241,6072,123718,0.049079357894566675,0.13935724793481952,1
0.462,17241,6072,123718,0.049079357894566675,0.13935724793481952,1
0.464,17241,6072,123718,0.049079357894566675,0.13935724793481952,1
0.466,17241,6072,123718,0.049079357894566675,0.13935724793481952,1
0.468,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.47000000000000003,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.47200000000000003,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.47400000000000003,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.47600000000000003,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.47800000000000004,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.48,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.482,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.484,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.486,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.488,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.49,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.492,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.494,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.496,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.498,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.5,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.502,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.504,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.506,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.508,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.51,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.512,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.514,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
0.516,18850,2526,123718,0.02041740086325353,0.15236263114502335,1
