Prevalence,FailureToTreat,UnnecessaryUse,Total,UnnecessaryUsePercentage,FailureToTreatPercentage,Sample
0.0,0,103711,123718,0.8382854556329717,0.0,1
0.002,0,103711,123718,0.8382854556329717,0.0,1
0.004,0,103711,123718,0.8382854556329717,0.0,1
0.006,0,103711,123718,0.8382854556329717,0.0,1
0.008,0,103711,123718,0.8382854556329717,0.0,1
0.01,57,92837,123718,0.750392020562893,0.0004607251976268611,1
0.012,57,92837,123718,0.750392020562893,0.0004607251976268611,1
0.014,57,92837,123718,0.750392020562893,0.0004607251976268611,1
0.016,57,92837,123718,0.750392020562893,0.0004607251976268611,1
0.018000000000000002,57,92837,123718,0.750392020562893,0.0004607251976268611,1
0.02,57,92837,123718,0.750392020562893,0.0004607251976268611,1
0.022,57,92837,123718,0.750392020562893,0.0004607251976268611,1
0.024,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.026000000000000002,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.028,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.03,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.032,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.034,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.036000000000000004,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.038,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.04,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.042,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.044,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.046,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.048,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.05,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.052000000000000005,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.054,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.056,173,87612,123718,0.7081588774470974,0.0013983413892885432,1
0.058,869,75465,123718,0.6099759129633522,0.007024038539258637,1
0.06,869,75465,123718,0.6099759129633522,0.007024038539258637,1
0.062,869,75465,123718,0.6099759129633522,0.007024038539258637,1
0.064,869,75465,123718,0.6099759129633522,0.007024038539258637,1
0.066,869,75465,123718,0.6099759129633522,0.007024038539258637,1
0.068,869,75465,123718,0.6099759129633522,0.007024038539258637,1
0.07,869,75465,123718,0.6099759129633522,0.007024038539258637,1
0.07200000000000001,869,75465,123718,0.6099759129633522,0.007024038539258637,1
0.074,869,75465,123718,0.6099759129633522,0.007024038539258637,1
0.076,869,75465,123718,0.6099759129633522,0.007024038539258637,1
0.078,869,75465,123718,0.6099759129633522,0.007024038539258637,1
0.08,869,75465,123718,0.6099759129633522,0.007024038539258637,1
0.082,869,75465,123718,0.6099759129633522,0.007024038539258637,1
0.084,869,75465,123718,0.6099759129633522,0.007024038539258637,1
0.08600000000000001,869,75465,123718,0.6099759129633522,0.007024038539258637,1
0.088,869,75465,123718,0.6099759129633522,0.007024038539258637,1
0.09,869,75465,123718,0.6099759129633522,0.007024038539258637,1
0.092,869,75465,123718,0.6099759129633522,0.007024038539258637,1
0.094,1410,70382,123718,0.5688905413925217,0.011396886467611826,1
0.096,1410,70382,123718,0.5688905413925217,0.011396886467611826,1
0.098,1410,70382,123718,0.5688905413925217,0.011396886467611826,1
0.1,1410,70382,123718,0.5688905413925217,0.011396886467611826,1
0.10200000000000001,1410,70382,123718,0.5688905413925217,0.011396886467611826,1
0.10400000000000001,1410,70382,123718,0.5688905413925217,0.011396886467611826,1
0.106,1410,70382,123718,0.5688905413925217,0.011396886467611826,1
0.108,1410,70382,123718,0.5688905413925217,0.011396886467611826,1
0.11,1410,70382,123718,0.5688905413925217,0.011396886467611826,1
0.112,1410,70382,123718,0.5688905413925217,0.011396886467611826,1
0.114,1410,70382,123718,0.5688905413925217,0.011396886467611826,1
0.116,1410,70382,123718,0.5688905413925217,0.011396886467611826,1
0.11800000000000001,2185,65434,123718,0.5288963610792285,0.01766113257569634,1
0.12,2185,65434,123718,0.5288963610792285,0.01766113257569634,1
0.122,2185,65434,123718,0.5288963610792285,0.01766113257569634,1
0.124,2185,65434,123718,0.5288963610792285,0.01766113257569634,1
0.126,2185,65434,123718,0.5288963610792285,0.01766113257569634,1
0.128,2185,65434,123718,0.5288963610792285,0.01766113257569634,1
0.13,2185,65434,123718,0.5288963610792285,0.01766113257569634,1
0.132,2185,65434,123718,0.5288963610792285,0.01766113257569634,1
0.134,2185,65434,123718,0.5288963610792285,0.01766113257569634,1
0.136,2185,65434,123718,0.5288963610792285,0.01766113257569634,1
0.138,2185,65434,123718,0.5288963610792285,0.01766113257569634,1
0.14,2185,65434,123718,0.5288963610792285,0.01766113257569634,1
0.14200000000000002,2185,65434,123718,0.5288963610792285,0.01766113257569634,1
0.14400000000000002,2185,65434,123718,0.5288963610792285,0.01766113257569634,1
0.146,2185,65434,123718,0.5288963610792285,0.01766113257569634,1
0.148,2185,65434,123718,0.5288963610792285,0.01766113257569634,1
0.15,2894,60454,123718,0.48864352802340805,0.023391907402318175,1
0.152,3785,55336,123718,0.44727525501543836,0.030593769702064372,1
0.154,3785,55336,123718,0.44727525501543836,0.030593769702064372,1
0.156,3785,55336,123718,0.44727525501543836,0.030593769702064372,1
0.158,3785,55336,123718,0.44727525501543836,0.030593769702064372,1
0.16,4628,50091,123718,0.40488045393556316,0.037407652888019526,1
0.162,4628,50091,123718,0.40488045393556316,0.037407652888019526,1
0.164,4628,50091,123718,0.40488045393556316,0.037407652888019526,1
0.166,4628,50091,123718,0.40488045393556316,0.037407652888019526,1
0.168,4628,50091,123718,0.40488045393556316,0.037407652888019526,1
0.17,5437,45419,123718,0.3671171535265685,0.04394671753503936,1
0.17200000000000001,5437,45419,123718,0.3671171535265685,0.04394671753503936,1
0.17400000000000002,6412,41311,123718,0.33391260770461856,0.051827543283919884,1
0.176,6412,41311,123718,0.33391260770461856,0.051827543283919884,1
0.178,6412,41311,123718,0.33391260770461856,0.051827543283919884,1
0.18,6412,41311,123718,0.33391260770461856,0.051827543283919884,1
0.182,6412,41311,123718,0.33391260770461856,0.051827543283919884,1
0.184,6412,41311,123718,0.33391260770461856,0.051827543283919884,1
0.186,7138,36573,123718,0.29561583601416125,0.05769572738000937,1
0.188,7719,30957,123718,0.25022227970060945,0.062391891236521765,1
0.19,7719,30957,123718,0.25022227970060945,0.062391891236521765,1
0.192,7719,30957,123718,0.25022227970060945,0.062391891236521765,1
0.194,7719,30957,123718,0.25022227970060945,0.062391891236521765,1
0.196,7719,30957,123718,0.25022227970060945,0.062391891236521765,1
0.198,7719,30957,123718,0.25022227970060945,0.062391891236521765,1
0.2,7719,30957,123718,0.25022227970060945,0.062391891236521765,1
0.202,8670,25974,123718,0.20994519795017702,0.07007872742850677,1
0.20400000000000001,8670,25974,123718,0.20994519795017702,0.07007872742850677,1
0.20600000000000002,8670,25974,123718,0.20994519795017702,0.07007872742850677,1
0.20800000000000002,8670,25974,123718,0.20994519795017702,0.07007872742850677,1
0.21,8670,25974,123718,0.20994519795017702,0.07007872742850677,1
0.212,8670,25974,123718,0.20994519795017702,0.07007872742850677,1
0.214,8670,25974,123718,0.20994519795017702,0.07007872742850677,1
0.216,8670,25974,123718,0.20994519795017702,0.07007872742850677,1
0.218,8670,25974,123718,0.20994519795017702,0.07007872742850677,1
0.22,8670,25974,123718,0.20994519795017702,0.07007872742850677,1
0.222,8670,25974,123718,0.20994519795017702,0.07007872742850677,1
0.224,8670,25974,123718,0.20994519795017702,0.07007872742850677,1
0.226,8670,25974,123718,0.20994519795017702,0.07007872742850677,1
0.228,8670,25974,123718,0.20994519795017702,0.07007872742850677,1
0.23,8670,25974,123718,0.20994519795017702,0.07007872742850677,1
0.232,8670,25974,123718,0.20994519795017702,0.07007872742850677,1
