FailureToTreatPercentage,UnnecessaryUsePercentage
0.0,0.8382854556329719
0.00011089736335860585,0.8177468436282515
0.00021607742338759653,0.8031077773646519
0.000283316359247105,0.793620400157347
0.00038282222473690167,0.7760234835135819
0.0004763090253641346,0.7666077531159573
0.0005461883746369432,0.7621167439930594
0.0006395242944977018,0.7562295489203942
0.0007349402134962846,0.7493848429492879
0.0008590396439213912,0.7431194382924607
0.0009568427121895494,0.7381861437570388
0.0010524095119546066,0.7332071539037703
0.001171443659505219,0.7280089342968148
0.0012670212364678812,0.7245435964586129
0.0013649320767120925,0.7206908183665002
0.00145391939733911,0.7179018466728097
0.001535201021678333,0.7151239970470479
0.001623665648221493,0.7123135571757275
0.0017288025994600623,0.7095554244329846
0.0018181078474164363,0.7069224688404274
0.0019486843736023322,0.7033718725919698
0.0020705529241231402,0.7007599055917489
0.0021837943279609004,0.6981074971575142
0.002308777488589642,0.6953833179758266
0.0024403401283564236,0.6925210559498214
0.0025837900170818584,0.6895078592713536
0.0028008158338587216,0.6853658858587002
0.0029651573201420435,0.6822436670492571
0.003110180679717853,0.6791165230605085
0.003256691292563195,0.6762416247703109
0.0034519956675665626,0.6725616051558113
0.0036126998496580935,0.6694995392748023
0.0038039304439666556,0.6664115596221514
0.003973649751855025,0.6636710691518884
0.004157907499312954,0.6606209282400297
0.004360874461813695,0.657531466722708
0.004591059236866637,0.6543631915592988
0.004833982659489053,0.6509175221067266
0.005052107750421658,0.6478633505229635
0.005274581440588004,0.6447992261972119
0.005537512730564672,0.6413125764507456
0.005752889636107923,0.6385718003847459
0.006040365993630676,0.6350567150023979
0.0063335973746746635,0.6318459561260286
0.006613906895789888,0.6285515015330564
0.006949524995015546,0.6248609418192987
0.007295446095151877,0.6215489958346132
0.007683037229829127,0.6174795637390409
0.008157072266498543,0.6126829456236494
0.008575459243332957,0.608540891382014
0.008885513829838827,0.6055722584156441
0.00935538347963379,0.6010995112540886
0.00981391012894917,0.5966830318412303
0.010343124417357755,0.5919615307931478
0.010895994654509989,0.5872585288047549
0.011356450422196716,0.5831593516437921
0.01192087920378064,0.5784269117401402
0.012620200779191387,0.5725727487781352
0.01325115720159287,0.5671919634437457
0.01390016004138444,0.5619350835502245
0.014599928870495804,0.556453348205866
0.015184026037709415,0.5519962657010298
0.015884980358557364,0.5464860246690053
0.01653785760088804,0.5414027600403067
0.01709677384589685,0.537017448282923
0.01800781885686265,0.5298506388183881
0.018750330051676662,0.5244949050798321
0.01957926359408763,0.518508888493725
0.020332158618794356,0.513049424228218
0.021278267242169017,0.506153892993205
0.02208845923794436,0.5003773527969522
0.022935627798703503,0.4943092409080867
0.02383827198413597,0.48797338571051374
0.024786223508301133,0.48121638996211813
0.02572894270302893,0.4747743955339293
0.026666090086594783,0.4683431783033458
0.027661078689708313,0.46160963912553815
0.028604627728651716,0.4552641006159169
0.029575529295117392,0.44888704419189884
0.030439332460380327,0.44321036012005793
0.031293220603846386,0.4375476810165053
0.03230641728231408,0.4309279921542002
0.033228099387316315,0.42475891408956934
0.03433194846344105,0.417757119686168
0.035162606357468866,0.4123744752851916
0.03610383829892713,0.4064363040678532
0.037073274166518476,0.4004379314246917
0.037967867785339775,0.3949520630250516
0.038935035052835215,0.38898836062658626
0.03982497831088982,0.3835726895035484
0.04063975061564742,0.3784780657085738
0.041503365179952255,0.37321372260571084
0.04232282556566816,0.36838884667819827
0.043204804474692445,0.3631296874073835
0.044158931333085454,0.35742640521185276
0.04508437468005194,0.3519141757868701
0.04591121205752868,0.3472172521379266
0.0467528465273175,0.342378559843084
