Prevalence,FailureToTreat,UnnecessaryUse,Total,UnnecessaryUsePercentage,FailureToTreatPercentage,Sample
0.39,5241.0,3072.0,45425.0,0.06762795817281232,0.11537699504678041,Top 10 sites
0.392,5241.0,3072.0,45425.0,0.06762795817281232,0.11537699504678041,Top 10 sites
0.394,5289.0,2998.0,45425.0,0.06599889928453495,0.1164336818932306,Top 10 sites
0.396,5289.0,2998.0,45425.0,0.06599889928453495,0.1164336818932306,Top 10 sites
0.398,5391.0,2843.0,45425.0,0.06258668134287287,0.11867914144193725,Top 10 sites
0.4,5391.0,2843.0,45425.0,0.06258668134287287,0.11867914144193725,Top 10 sites
0.402,5653.0,2451.0,45425.0,0.053957072096862964,0.12444689047881123,Top 10 sites
0.404,5653.0,2451.0,45425.0,0.053957072096862964,0.12444689047881123,Top 10 sites
0.406,5731.0,2336.0,45425.0,0.05142542652724271,0.12616400660429278,Top 10 sites
0.40800000000000003,5744.0,2317.0,45425.0,0.05100715465052284,0.12645019262520638,Top 10 sites
0.41000000000000003,5744.0,2317.0,45425.0,0.05100715465052284,0.12645019262520638,Top 10 sites
0.41200000000000003,5744.0,2317.0,45425.0,0.05100715465052284,0.12645019262520638,Top 10 sites
0.41400000000000003,5744.0,2317.0,45425.0,0.05100715465052284,0.12645019262520638,Top 10 sites
0.41600000000000004,5744.0,2317.0,45425.0,0.05100715465052284,0.12645019262520638,Top 10 sites
0.418,5845.0,2176.0,45425.0,0.0479031370390754,0.128673637864612,Top 10 sites
0.42,5915.0,2079.0,45425.0,0.045767749036873966,0.13021463951568518,Top 10 sites
0.422,5915.0,2079.0,45425.0,0.045767749036873966,0.13021463951568518,Top 10 sites
0.424,5915.0,2079.0,45425.0,0.045767749036873966,0.13021463951568518,Top 10 sites
0.426,6041.0,1909.0,45425.0,0.0420253164556962,0.13298844248761696,Top 10 sites
0.428,6041.0,1909.0,45425.0,0.0420253164556962,0.13298844248761696,Top 10 sites
0.43,6041.0,1909.0,45425.0,0.0420253164556962,0.13298844248761696,Top 10 sites
0.432,6097.0,1835.0,45425.0,0.040396257567418825,0.1342212438084755,Top 10 sites
0.434,6097.0,1835.0,45425.0,0.040396257567418825,0.1342212438084755,Top 10 sites
0.436,6097.0,1835.0,45425.0,0.040396257567418825,0.1342212438084755,Top 10 sites
0.438,6295.0,1580.0,45425.0,0.034782608695652174,0.13858007705008255,Top 10 sites
0.44,6295.0,1580.0,45425.0,0.034782608695652174,0.13858007705008255,Top 10 sites
0.442,6366.0,1490.0,45425.0,0.03280132085855806,0.1401430930104568,Top 10 sites
0.444,6569.0,1235.0,45425.0,0.027187671986791416,0.14461199779856906,Top 10 sites
0.446,6602.0,1194.0,45425.0,0.02628508530544854,0.14533847000550357,Top 10 sites
0.448,6602.0,1194.0,45425.0,0.02628508530544854,0.14533847000550357,Top 10 sites
0.45,6602.0,1194.0,45425.0,0.02628508530544854,0.14533847000550357,Top 10 sites
0.452,6696.0,1080.0,45425.0,0.023775454045129336,0.14740781507980188,Top 10 sites
